,date,High_price,Low_price,Close_price,Open_price,group_volume,group_turnover,trading_session,return,y1,y2,target1,target2,group_time,volume_spike,price_jump_probability,trade_continuation,relative_volatility_index,MFI,RSI,SRSI,PVI,VHF,CVI,CMO,VIDYA,UI,ACD,TS,MACD,VMACD,TMACD,QST,DDI,KVO,KVO_signal
46,2023/6/13 14:50,3863.2,3861.0,3862.6,3862.6,3318,3844273260.0,Day_afternoon,-0.000776076,0,0,1,1,10,1.5738171469228033,0.3,0.0,49.999999999990564,64.43380055399993,65.9426695689593,73.92667902680135,1003.2448702677444,0.587692307692316,-2.99288768397009,29.116087812390084,3845.118345134851,0.25649602170836944,73107.4,-1.0,3.169295617309894,317.4829984290125,0.0,-1.1200000000000045,39.999999999998835,26589.967755765218,17653.20181338716
47,2023/6/13 15:00,3862.6,3862.6,3862.6,3862.6,1,1158780.0,Day_afternoon,0.0,0,0,0,0,10,0.00047424831641847674,0.3,0.0,49.99999999998957,68.0521254843908,65.94266956895929,73.92667902680125,1003.2448702677444,0.6181229773462854,-14.296975089322236,29.116087812390084,3846.1931846037437,0.24811825423879308,69260.79999999999,0.0,2.9356274636140327,-77.01058128622623,0.0,-1.1500000000000228,40.9090909090896,23478.14657223267,18485.33677893652
48,2023/6/14 9:20,3870.6,3870.6,3870.6,3870.6,0,0.0,Day_morning,0.0020711437891576,1,1,1,1,10,0.0,0.3333333333333333,,49.999999999990166,66.1585828734117,70.97392945117012,100.0,1003.2448702677444,0.5965417867435203,-30.57702441473373,36.35844214290594,3847.7779823776023,0.23815178292795947,69274.40000000001,2.0,3.5631536461392486,-321.4125325929116,0.0,-1.1700000000000272,44.81132075471564,20596.729258281688,18786.96427598583
49,2023/6/14 9:30,3882.0,3868.2,3870.6,3878.0,7271,8453232120.0,Day_morning,-1.11e-16,0,0,1,1,10,3.858215489108806,0.3333333333333333,1.0,49.99999999998913,76.06645662373052,70.97392945117012,100.0,1003.2448702677444,0.7719298245614102,-17.23225773022795,36.358442142905936,3849.259875125006,0.22589485845747342,65431.6,3.0,3.6683600260814675,469.9686619123663,0.0,-1.9600000000000364,63.963963963962534,22219.653967214763,19277.348517589962
50,2023/6/14 9:40,3884.6,3874.2,3877.6,3883.2,4508,5246456760.0,Day_morning,0.0018085051413216,1,1,1,1,10,2.1290261641635966,0.36666666666666664,1.0,49.999999999989996,83.16307875498984,74.7580614160857,100.0,1003.2448702677444,0.746268656716423,-9.985501010742992,42.094490687578414,3851.1774825584034,0.1887209590496828,65460.799999999996,5.0,4.325757739414435,587.3091247088257,0.0,-2.080000000000041,77.87810383747066,31074.238863779028,20962.618567045545
51,2023/6/14 9:50,3888.8,3881.6,3883.4,3886.8,4249,4952654220.0,Day_morning,0.00149577057974,1,1,0,0,10,1.9249762152856429,0.36666666666666664,1.0,49.99999999999077,83.54621655033937,77.38846674606233,100.0,1003.2448702677444,0.7146974063400666,-17.5657161888696,46.314697812942484,3853.4225434642317,0.15719799153127278,65505.4,5.0,5.13177473830015,594.2829983566762,0.0,-1.8900000000000545,76.94117647058712,41660.03230684216,23919.391958445063
52,2023/6/14 10:00,3889.0,3882.2,3886.8,3882.8,3016,3515378400.0,Day_morning,0.0008755214502755,1,1,0,0,10,1.3366128210241752,0.3333333333333333,1.0,49.99999999999156,83.79731742545161,78.78417757693202,100.0,1003.2448702677444,0.7591463414634184,-11.050227784432842,48.62512342513678,3855.7847951772055,0.1441722146529151,65551.2,5.0,5.670669544169616,406.044349820767,0.0,-1.6900000000000546,75.31486146095588,47641.68426894274,27308.290859944733
53,2023/6/14 10:10,3884.8,3878.2,3882.8,3881.4,2700,3143738400.0,Day_morning,-0.001029124,0,0,0,0,10,1.1790907899908292,0.36666666666666664,1.0,49.99999999999207,78.30255281051595,73.06979780557454,71.74636892043465,1003.2448702677444,0.7155172413793139,-9.084454872161407,41.104811078130666,3857.6000215451854,0.13186961264687685,69438.0,4.0,5.05646155081611,221.4341935149912,0.0,-1.5600000000000365,65.08728179551039,36360.70940600269,28601.493509381584
54,2023/6/14 10:20,3886.0,3880.0,3881.4,3881.8,1661,1934744220.0,Day_morning,-0.000360565,0,0,0,0,10,0.7116690588915787,0.3333333333333333,1.0,49.9999999999924,81.74419255712961,71.12530228584752,62.13219183587878,1003.2448702677444,0.719653179190756,-7.677743291375271,38.52250086279912,3859.169941800443,0.12501439357776298,69483.8,2.0,4.072036013327725,-44.00915990803935,0.0,-1.6400000000000545,69.9999999999992,35630.869450880986,29605.69007245293
55,2023/6/14 10:30,3883.6,3876.2,3881.4,3877.6,2009,2338106820.0,Day_morning,0.0,0,0,0,0,10,0.8596859086824425,0.3333333333333333,1.0,49.9999999999916,80.64267901531281,71.12530228584752,54.41472669760271,1003.2448702677444,0.6871345029239803,-5.964516538907317,38.52250086279913,3860.636305255742,0.1155916229087422,65637.8,3.0,3.0765789697684944,-169.07171086635697,0.0,-1.4600000000000364,64.25120772946752,27310.595428533095,29277.819409035812
56,2023/6/14 10:40,3877.6,3872.0,3877.6,3876.8,2704,3143470680.0,Day_morning,-0.000979028,0,0,0,0,10,1.1418677815079916,0.3,1.0,49.999999999991786,75.45833467257258,65.62760848811155,21.692706194876653,1002.2626652625871,0.6498599439775915,-7.251452185291693,31.296025574635145,3861.6969079695436,0.11127083415586546,65670.4,3.0,1.6343647042446285,-154.9155015723586,0.0,-1.27000000000005,51.62790697674322,15372.433618979194,27291.335724742014
57,2023/6/14 10:50,3880.2,3874.8,3877.0,3877.0,1617,1880892840.0,Day_morning,-0.000154735,0,0,1,1,10,0.6684718576241758,0.3,0.0,49.999999999991694,76.25355567400831,64.7762266038475,0.0,1002.2626652625871,0.6724637681159433,1.4863329284911937,30.167393327559612,3862.6454620645227,0.11668705550018987,65706.8,1.0,0.39244292273626513,-281.33483243289703,0.0,-1.27000000000005,50.476190476189494,16188.071978192544,25705.15518952066
58,2023/6/14 11:00,3878.8,3873.6,3877.0,3877.4,1278,1486223880.0,Day_morning,0.0,0,0,1,1,10,0.5112408992719417,0.3,1.0,49.99999999999081,76.02606743945714,64.7762266038475,0.0,1002.2626652625871,0.6747720364741683,1.6746278030580841,30.1673933275596,3863.5352205338,0.11344118158800946,61859.200000000004,2.0,-0.5831490783581685,-393.12463417724564,0.0,-1.1000000000000454,55.665024630542014,10578.357588654952,23544.184103682706
59,2023/6/14 11:10,3879.0,3873.6,3877.4,3878.2,1306,1518696600.0,Day_morning,0.0001031725561,1,1,1,1,10,0.5209829264400829,0.3,1.0,49.99999999999048,76.08246171309017,65.12602465878943,2.497139343320413,1002.366071263646,0.7092651757188523,1.5341275723022176,30.60802090944718,3864.3975307273363,0.1239207033374625,61889.2,2.0,-1.2882853422049578,-442.14654855692413,0.0,-1.0200000000000273,54.314720812182856,10992.519149657848,21751.08911025059
60,2023/6/14 11:20,3886.2,3876.0,3878.2,3886.0,1884,2193550080.0,Day_morning,0.0002063238252436,1,1,0,0,10,0.7499253657080307,0.26666666666666666,1.0,49.99999999999015,76.28680686660991,65.85633315134254,7.71066767416875,1002.5728832657635,0.6721311475409886,7.442852468026276,31.51772055093757,3865.261944678153,0.13343229687419883,61920.6,2.0,-1.7329503874678167,-378.04978577518045,0.0,-1.4900000000000317,57.94392523364482,12715.646392260081,20460.31157910909
61,2023/6/14 11:30,3886.0,3886.0,3886.0,3886.0,1,1165800.0,Day_morning,0.0020112423289155,1,1,0,0,10,0.0003947498272969506,0.3,0.0,49.99999999998989,75.35873699877925,72.01073311841478,51.64571555445878,1002.5728832657635,0.5769230769230776,-5.477964191652805,39.63902853987872,3866.640917010986,0.1333295724334039,61942.799999999996,4.0,-1.093650004720832,-559.6613752186533,0.0,-1.1100000000000363,60.08869179600879,10145.840744289831,18986.815745563483
62,2023/6/14 13:30,3872.2,3863.2,3870.0,3867.6,3448,4000333980.0,Day_afternoon,-0.004117344,0,0,1,1,10,1.4146801788864727,0.3,1.0,49.99999999998977,69.18607692744031,51.502983443712445,0.0,998.4449455065632,0.48548812664907776,-1.6436667772751217,11.171852318142296,3866.818743429071,0.16467546065732463,61980.399999999994,2.0,-2.8436824221919466,-204.18594227925692,0.0,-1.1000000000000227,26.48648648648615,7784.42389344117,17386.474052403155
63,2023/6/14 13:40,3872.4,3866.6,3867.8,3871.0,1549,1798536360.0,Day_afternoon,-0.000568475,0,0,0,0,10,0.6177344419852047,0.3,1.0,49.99999999998984,68.37406884860266,49.41896387556488,0.0,998.4449455065632,0.4036939313984147,-6.1382054892561335,7.985583287742817,3866.8692013162936,0.19723894316049262,61991.799999999996,2.0,-4.231713909832809,-212.5824588784087,0.0,-1.0400000000000091,26.086956521738863,9658.544778990588,16282.48415620136
64,2023/6/14 13:50,3871.8,3860.0,3871.0,3860.2,2461,2853161580.0,Day_afternoon,0.0008273437096022,1,1,1,1,10,1.0075329566854991,0.3,1.0,49.99999999998995,61.86520675093181,52.43390532121812,10.267050927379687,999.2710026516122,0.3897849462365587,-1.1229444457553872,11.853664253724915,3867.0892227301347,0.2171761461206016,61997.799999999996,2.0,-4.6212116223633455,-89.33928039480612,0.0,-0.15,14.28571428571405,3830.02147538196,14503.560916084303
