S_INFO_WINDCODE,date,S_DQ_PRECLOSE,Open_price,High_price,Low_price,Close_price,S_DQ_CHANGE,S_DQ_PCTCHANGE,group_volume,group_turnover,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUSCODE,S_DQ_LIMIT,S_DQ_STOPPING,S_DQ_ADJCLOSE_BACKWARD,OPMODE,group_time,return,y1,volume_spike,price_jump_probability,trade_continuation,relative_volatility_index,MFI,RSI,SRSI,PVI,VHF,CVI,CMO,VIDYA,UI,ACD,TS,MACD,VMACD,TMACD,QST,DDI,KVO,KVO_signal
002594.SZ,20190506,56.9,54.88,55.28,51.84,52.05,-4.85,-8.5237,135543.64,725208.717,57.79,55.73,56.14,52.65,52.86,1.015568,53.5037,-1,62.59,51.21,51.56,1,1,-0.0852372583479789,0,0.862811966436281,1.0,1.0,49.999999999975905,52.26230598171769,41.10894442289706,0.0,1557.5563119390433,0.31816812292859276,15.744187456926747,-11.632652324681192,55.52803911726056,7.3480963051387755,1127.47,-2.0,-1.0233113442178587,-20365.977605731154,0.0,-0.1765000000000004,-4.4194756554307375,-493051.35761611414,-175956.13158009137
002594.SZ,20190507,52.05,52.42,53.58,52.07,53.01,0.96,1.8444,85742.47,454013.999,52.86,53.24,54.41,52.88,53.84,1.015568,52.9509,-1,57.26,46.85,52.51,1,1,0.018443804034582234,1,0.544567518479148,1.0,1.0,49.99999999997623,52.55675055420349,43.71311104196732,8.780335406613208,1557.5563119390433,0.31187241582988756,18.164869214589867,-7.903782761948454,55.41760965175717,8.016758217234548,1124.62,0.0,-1.221328324136186,-20622.553696368905,0.0,-0.1310000000000006,-10.804109103790331,-751099.5538892661,-258119.4776242592
002594.SZ,20190508,53.01,52.03,53.32,51.41,51.85,-1.16,-2.1883,98147.03,511300.537,53.84,52.84,54.15,52.21,52.66,1.015568,52.0954,-1,58.31,47.71,51.36,1,1,-0.021882663648368217,0,0.6265267703360785,1.0,1.0,49.99999999997645,48.82722215443127,41.33460292179561,0.7608412200558345,1523.4728310514884,0.3211572180011689,19.71169149678351,-11.657145409067796,55.2675273561846,8.834968078736273,1123.55,-2.0,-1.4397019687897954,-17978.49638290249,0.0,-0.1725000000000005,-15.808170515097757,-1027007.4696900407,-367960.6193479423
002594.SZ,20190509,51.85,51.9,52.25,50.67,51.11,-0.74,-1.4272,74263.9,380777.299,52.66,52.71,53.06,51.46,51.91,1.015568,51.2735,-1,57.04,46.67,50.63,1,1,-0.014271938283510144,0,0.4816869558154817,1.0,1.0,49.999999999976836,50.29502204772394,39.84514992870953,0.0,1523.4728310514884,0.35320686540198715,13.006202093880784,-14.010430984399333,55.09728736307561,9.616341086090944,1120.1799999999998,-2.0,-1.6024990596117652,-18245.59867216695,0.0,-0.1100000000000005,-14.440433212996439,-1217974.5132661993,-489391.175621979
002594.SZ,20190510,51.11,51.86,52.32,49.7,52.26,1.15,2.25,90465.03,467950.646,51.91,52.67,53.13,50.47,53.07,1.015568,51.7272,-1,56.22,46.0,51.77,1,1,0.02250048914106828,1,0.6046812459445421,1.0,1.0,49.99999999997715,49.52221586886074,43.26654382976772,15.467342769711351,1557.751714943275,0.3863705506540917,15.389711188466013,-9.249780551981344,54.974675719820276,10.247815503876536,1116.44,-2.0,-1.4770445619386856,-15165.60439032199,0.0,-0.1590000000000007,-20.057102069950076,-974826.0499203537,-558739.0148074611
002594.SZ,20190513,52.26,52.2,52.2,50.5,51.02,-1.24,-2.3728,64960.77,331705.667,53.07,53.01,53.01,51.29,51.81,1.015568,51.0625,-1,57.49,47.03,50.54,1,1,-0.023727516264829607,0,0.4404758615342299,1.0,1.0,49.999999999977206,45.46029157509423,40.58603303295115,3.3493638139848896,1557.751714943275,0.3788782816229116,9.920895132523246,-13.356165048074006,54.81150987679337,11.014098694355342,1115.03,-4.0,-1.4791780347462709,-15437.688848162528,0.0,-0.2465000000000007,-20.92020129403312,-1066468.2247935769,-631271.7590911919
002594.SZ,20190514,51.02,50.45,51.0,50.1,50.19,-0.83,-1.6268,62974.78,318067.063,51.81,51.24,51.79,50.88,50.97,1.015568,50.5071,-1,56.12,45.92,49.72,1,1,-0.01626813014504125,0,0.4437846239982439,1.0,1.0,49.99999999997726,40.91072750402696,38.85099655515915,0.0,1557.751714943275,0.3761848341232226,0.9014714633394748,-16.0331897881835,54.62672252311873,11.82349052871967,1108.6499999999999,-4.0,-1.5054675052128246,-14759.580490128428,0.0,-0.2170000000000009,-29.08309455587399,-1202123.7080070667,-712822.0375077456
002594.SZ,20190515,50.19,50.61,51.33,50.33,51.29,1.1,2.1917,68026.85,346688.295,50.97,51.4,52.13,51.11,52.09,1.015568,50.9634,-1,55.21,45.17,50.81,1,1,0.02191671647738591,1,0.5007165038067809,1.0,1.0,49.999999999977206,43.54419404380622,42.367406083913764,20.898049909213345,1591.8925176218484,0.37330981775426203,0.44849349868778715,-11.23849665665642,54.48568799578939,12.423434745406846,1103.91,-2.0,-1.295751902244084,-12589.512080536872,0.0,-0.15000000000000108,-20.078125000000085,-961547.6989549578,-748354.2748573474
002594.SZ,20190516,51.29,51.25,51.89,51.2,51.47,0.18,0.3509,58377.0,300715.977,52.09,52.05,52.7,52.0,52.27,1.015568,51.5127,-1,56.42,46.16,50.99,1,1,0.0035094560343147396,1,0.4331044901214198,1.0,1.0,49.999999999976865,46.235490938270125,42.945587074489,24.33418415319003,1591.8925176218484,0.3774145616641901,-6.173753915213159,-10.452338876305243,54.357093802121895,12.955305364732567,1099.8700000000001,0.0,-1.0635777506060142,-11445.860918037579,0.0,-0.09300000000000104,-18.321785989222555,-695422.2276908564,-740792.5538335629
002594.SZ,20190517,51.47,51.3,51.45,50.0,50.22,-1.25,-2.4286,67504.82,340767.75,52.27,52.1,52.25,50.78,51.0,1.015568,50.4805,-1,56.62,46.32,49.75,1,1,-0.024285991839906762,0,0.5087173956439464,1.0,1.0,49.999999999975486,40.70990090937088,39.94837835146698,8.037199105603218,1553.2318289288755,0.400504572690003,-18.345681256203424,-14.851265389494756,54.18934699154302,13.670359788536205,1098.0400000000002,-2.0,-1.0095923781200888,-8582.718789771556,0.0,-0.3065000000000008,-30.62672447772966,-728862.0610524791,-739088.1977219795
002594.SZ,20190520,50.22,50.4,50.42,48.5,49.0,-1.22,-2.4293,78295.97,383243.529,51.0,51.18,51.2,49.26,49.76,1.015568,48.9481,-1,55.24,45.2,48.54,1,1,-0.024293110314615673,0,0.6235415355426576,1.0,1.0,49.99999999997442,24.074208962892982,37.21821586267545,0.0,1515.498996764534,0.5066030814380045,-29.39561149962942,-18.94211881839019,53.98904343351891,14.283191093511581,1091.73,-4.0,-1.0639921576703948,-4560.062255977282,0.0,-0.5915000000000006,-67.93680297397776,-841364.9590536442,-753699.163626503
002594.SZ,20190521,49.0,49.16,49.61,48.7,49.4,0.4,0.8163,59860.63,295136.969,49.76,49.93,50.38,49.46,50.17,1.015568,49.304,-1,53.9,44.1,48.94,1,1,0.008163265306122325,1,0.5706683275171012,1.0,1.0,49.99999999997324,27.912162783096804,38.69750256330094,9.67703824558708,1515.498996764534,0.5410903173311634,-42.143134601783956,-17.002100041573797,53.807671544090304,14.788948772601223,1078.03,-2.0,-0.974279640292238,-3741.458181444599,0.0,-0.43050000000000066,-75.38318625174179,-974637.6653900156,-785261.8067355762
002594.SZ,20190522,49.4,49.49,49.51,48.6,48.93,-0.47,-0.9514,52623.37,257348.049,50.17,50.26,50.28,49.36,49.69,1.015568,48.9038,-1,54.34,44.46,48.47,1,1,-0.009514170040485825,0,0.5710381281462056,1.0,1.0,49.99999999997219,30.30126919307301,37.5771240084182,2.3478666113450477,1515.498996764534,0.47978547854785497,-54.058765499151065,-18.643360569894448,53.618704417866,15.186218615741076,1069.03,-4.0,-0.9077653601883409,-3536.2065441307495,0.0,-0.5145000000000011,-74.90530303030306,-1074871.0236475547,-826634.552008716
002594.SZ,20190523,48.93,49.3,49.48,47.47,47.59,-1.34,-2.7386,107057.19,514288.095,49.69,50.07,50.25,48.21,48.33,1.015568,48.0386,-1,53.82,44.04,47.14,1,1,-0.027386061720825583,0,1.2438846060278423,1.0,1.0,49.99999999997162,31.579882824519146,34.50943505046117,0.0,1473.9954477012911,0.46200345423143385,-53.146794738609195,-23.201092702389722,53.398229221812485,15.62964679239985,1058.38,-4.0,-0.9682518284209136,4153.316269595089,0.0,-0.48550000000000076,-74.2468415937804,-1315114.1787248715,-896417.3558253098
002594.SZ,20190524,47.59,47.71,49.69,47.0,48.61,1.02,2.1433,93766.16,451740.393,48.33,48.45,50.46,47.73,49.37,1.015568,48.1773,-1,52.35,42.83,48.15,1,1,0.02143307417524687,1,1.1190155820738488,1.0,1.0,49.99999999997085,37.18785071418652,38.61727936268499,44.632648042095866,1473.9954477012911,0.4767392232180968,-37.674915573402174,-17.908450955791587,53.2110515294328,15.935599080864723,1047.47,-2.0,-0.8017428896899408,7477.188103327739,0.0,-0.40100000000000086,-71.85342538502394,-1017066.5909119537,-913652.9608376875
002594.SZ,20190527,48.61,48.3,48.99,47.3,48.81,0.2,0.4114,79566.86,383543.247,49.37,49.05,49.75,48.04,49.57,1.015568,48.2039,-1,53.47,43.75,48.35,1,1,0.004114379757251596,1,0.9529256282676897,1.0,1.0,49.99999999997004,30.68009661190615,39.419661845889856,56.07132352896856,1473.9954477012911,0.4768270944741536,-33.23726963116854,-16.87217532694725,53.03683731994911,16.178114016283942,1038.12,-2.0,-0.604519935656771,7757.542262354313,0.0,-0.41100000000000064,-75.19460300985996,-1125295.5196414823,-943887.6120953725
002594.SZ,20190528,48.81,48.81,50.5,48.71,50.5,1.69,3.4624,122525.48,610836.937,49.57,49.57,51.29,49.47,51.29,1.015568,49.8539,-1,53.69,43.93,50.03,1,1,0.03462405244826883,1,1.4973237604137144,1.0,1.0,49.999999999969305,37.51058026223046,45.85981815095,100.0,1525.0311433910101,0.4507678410117436,-29.481539583203027,-8.39823022508004,52.92618075416892,16.21903286031762,1028.68,0.0,-0.20683032361560194,13393.270715479674,0.0,-0.24950000000000044,-61.25186289120725,-756961.5960737176,-917183.8955208504
002594.SZ,20190529,50.5,49.51,49.95,49.27,49.6,-0.9,-1.7822,56658.72,281063.737,51.29,50.28,50.73,50.04,50.37,1.015568,49.6064,-1,55.55,45.45,49.13,1,1,-0.017821782178217838,0,0.680097662598208,1.0,1.0,49.999999999968324,38.29775155191521,43.2244878293382,76.78201433131979,1525.0311433910101,0.4487410071942447,-32.8546991731977,-11.975963800288566,52.78675987078237,16.27644399350971,1022.59,0.0,-0.03444373106420606,8169.720822712887,0.0,-0.20850000000000007,-54.443309499489345,-851516.5198201414,-907802.8418493206
002594.SZ,20190530,49.6,49.5,49.5,48.25,48.37,-1.23,-2.4798,55403.62,269187.302,50.37,50.27,50.27,49.0,49.12,1.015568,48.5866,-1,54.56,44.64,47.92,1,1,-0.024798387096774288,0,0.6753396635992119,1.0,1.0,49.99999999996689,32.51604519471884,39.85379126837403,47.08524963957115,1525.0311433910101,0.42709232096635036,-32.07655380282885,-16.658737841619505,52.61147494588643,16.44106884085995,1016.83,-2.0,-0.054350650210373885,4641.722705651089,0.0,-0.22250000000000014,-59.72290945076697,-917431.2850737609,-909178.3337385263
002594.SZ,20190531,48.37,48.64,48.93,47.87,48.25,-0.12,-0.2481,53590.67,259382.616,49.12,49.4,49.69,48.62,49.0,1.015568,48.4007,-1,53.21,43.53,47.8,1,1,-0.0024808765763902896,0,0.6736564743888162,1.0,1.0,49.99999999996535,27.624761878718772,39.52991694269568,44.231827664198306,1525.0311433910101,0.3755102040816329,-33.61449002833022,-17.1115815167374,52.43932458373457,16.44554163374415,1010.51,-4.0,-0.0519407737468951,2279.626291850087,0.0,-0.3095000000000002,-60.447035957240054,-996572.1804074119,-921663.1689769386
002594.SZ,20190603,48.25,48.71,49.16,48.04,48.79,0.54,1.1192,53961.7,261923.867,49.0,49.47,49.93,48.79,49.55,1.015568,48.5388,-1,53.08,43.43,48.33,1,1,0.011191709844559528,1,0.6894500145832738,1.0,1.0,49.99999999996382,32.857114945170366,41.82114971034157,64.4182191486163,1542.0988494517592,0.37091319052987615,-45.894461639333905,-14.172981453424732,52.29017665576758,16.120448610297764,1001.65,-2.0,0.048688207919449944,1045.6767489830236,0.0,-0.16400000000000006,-50.574712643678225,-775299.9510348458,-900754.1378423539
002594.SZ,20190604,48.79,48.44,48.6,47.7,48.51,-0.28,-0.5739,49330.99,237326.287,49.55,49.19,49.36,48.44,49.27,1.015568,48.109,-1,53.67,43.91,48.05,1,1,-0.0057388809182209455,0,0.6649398436965783,1.0,1.0,49.999999999962284,33.837952484576846,40.95462577516407,56.783904716179336,1542.0988494517592,0.370457209847597,-47.18853090904064,-15.332553575218121,52.137768129825474,15.84680211841578,998.39,-4.0,0.10083194547077845,-57.268549453729065,0.0,-0.18999999999999986,-47.109471094711004,-802212.4386325018,-886676.7522409465
002594.SZ,20190605,48.51,48.98,49.35,48.6,48.9,0.39,0.804,67271.46,329419.97,49.27,49.74,50.12,49.36,49.66,1.015568,48.9688,-1,53.36,43.66,48.44,1,1,0.008039579468150926,1,0.9295736848168565,1.0,1.0,49.99999999996078,39.40213162187805,42.73441890696406,72.46437220386564,1554.4966756996707,0.3265807243707798,-52.74010586507483,-13.09233759626887,52.00377438717384,15.456247021289757,993.58,-2.0,0.20513846355592458,1860.7257706436067,0.0,-0.18499999999999978,-36.969696969697026,-550563.551829501,-838660.5807535972
002594.SZ,20190606,48.9,49.69,50.12,49.0,49.37,0.47,0.9611,106347.88,527701.775,49.66,50.46,50.9,49.76,50.14,1.015568,49.6203,-1,53.79,44.01,48.91,1,1,0.009611451942740157,1,1.5015733618597014,1.0,1.0,49.99999999995895,45.94093490088692,44.89032304723434,91.45848122365223,1569.4376457933074,0.33208489388264695,-51.82344545708034,-10.372710641363396,51.89136578760022,14.96853034193591,990.23,0.0,0.34641495603947225,8265.095019433822,0.0,-0.16149999999999984,-26.296296296296376,-206411.3583042936,-748339.2632608396
002594.SZ,20190610,49.37,51.0,51.91,50.66,50.9,1.53,3.099,131081.81,671025.777,50.14,51.79,52.72,51.45,51.69,1.015568,51.1914,-1,54.31,44.43,50.42,1,1,0.03099048004861249,1,1.8098098749045568,1.0,1.0,49.99999999995789,47.4448099171206,51.31575684902716,100.0,1618.0752718428062,0.31707317073170765,-56.92764093610416,-1.970015469161851,51.84508789577982,14.522916267097273,989.9,0.0,0.6379614626002574,15296.263305600525,0.0,-0.18649999999999983,-8.813160987074127,222512.55444579385,-609646.1464456064
002594.SZ,20190611,50.9,50.57,51.69,50.15,51.55,0.65,1.277,119686.34,611970.77,51.69,51.36,52.49,50.93,52.35,1.015568,51.1312,-1,55.99,45.81,51.07,1,1,0.012770137524557912,1,1.6074054057680194,1.0,1.0,49.99999999995777,45.71620099398285,53.78122624761208,100.0,1618.0752718428062,0.3105629348513598,-51.93043575249156,1.3872694917364579,51.83084115482116,13.938628380107515,987.79,2.0,0.8946378216003481,17705.460540806736,0.0,-0.07850000000000001,-16.79617453676036,-4880.0180657897145,-523250.9852484897
002594.SZ,20190612,51.55,51.56,51.56,50.56,50.75,-0.8,-1.5519,93790.99,476661.987,52.35,52.36,52.36,51.35,51.54,1.015568,50.8217,-1,56.71,46.4,50.27,1,1,-0.015518913676042634,0,1.2149782082829446,1.0,1.0,49.99999999995774,44.77889070388956,50.398330183089655,82.44638482269076,1618.0752718428062,0.3111533586818758,-47.49918957437704,-2.7604711379043314,51.7807933049785,13.238648078384312,988.33,2.0,0.9288925631467748,15200.350503159018,0.0,-0.10599999999999987,-7.528230865746565,-277702.165039198,-488172.5823614481
002594.SZ,20190613,50.75,50.7,50.7,49.89,50.22,-0.53,-1.0443,68058.93,341679.829,51.54,51.49,51.49,50.67,51.0,1.015568,50.2035,-1,55.83,45.68,49.75,1,1,-0.010443349753694653,0,0.8643893797287,1.0,1.0,49.99999999995779,40.36840623248339,48.2337219970537,63.416488512812045,1618.0752718428062,0.32281393819855364,-46.051801408582556,-5.457692792615939,51.71052616206112,12.639012610245745,988.89,0.0,0.8542864581553884,9732.566779648932,0.0,-0.16400000000000006,-14.511232544019428,-469597.78148534475,-485519.03937914764
002594.SZ,20190614,50.22,50.3,50.49,49.3,49.35,-0.87,-1.7324,62553.08,311449.188,51.0,51.08,51.28,50.07,50.12,1.015568,49.7896,-1,55.24,45.2,48.89,1,1,-0.01732377538829144,0,0.7944455861700221,1.0,1.0,49.999999999957595,36.472754330720555,44.82995721949419,37.67204757272499,1618.0752718428062,0.308805031446541,-38.20936651001514,-9.781717099016968,51.609115392021124,12.054656600323252,988.1800000000001,-2.0,0.670016355805003,5253.863296022468,0.0,-0.22249999999999978,-23.780111179740643,-615773.9544784869,-504126.884393339
002594.SZ,20190617,49.35,49.49,49.93,49.0,49.1,-0.25,-0.5066,53005.07,261630.786,50.12,50.26,50.71,49.76,49.86,1.015568,49.3596,-1,54.29,44.42,48.64,1,1,-0.005065856129685908,0,0.6714021025301794,1.0,1.0,49.9999999999571,36.848181792561206,43.87188014111331,30.467117831199857,1618.0752718428062,0.329530201342282,-39.473913577113656,-11.012798107924413,51.5027919834686,11.286900353513028,986.64,-2.0,0.5042775280404379,1101.980149251598,0.0,-0.1879999999999999,-20.643086816720313,-730158.831834163,-536417.162599171
002594.SZ,20190618,49.1,49.11,49.6,48.97,49.2,0.1,0.2037,54723.68,269093.638,49.86,49.87,50.37,49.73,49.97,1.015568,49.1732,-1,54.01,44.19,48.74,1,1,0.0020366598778003286,1,0.6995958648176113,1.0,1.0,49.999999999956515,37.410811063823694,44.38388893242086,34.05983187839915,1621.3707408282294,0.35631349782293187,-47.86441426721856,-10.378616842269425,51.40451607742908,10.549994649207163,985.1899999999999,0.0,0.4023650615787844,-1191.9026673500302,0.0,-0.1134999999999998,-14.186369958275428,-851366.4259134866,-581409.9145012161
002594.SZ,20190619,49.2,50.12,50.35,49.46,49.6,0.4,0.813,92549.67,461559.434,49.97,50.9,51.13,50.23,50.37,1.015568,49.8715,-1,54.12,44.28,49.13,1,1,0.008130081300812941,1,1.20126931591648,1.0,1.0,49.99999999995562,42.52555630839219,46.48671433603834,48.81514564379507,1634.5526167699222,0.35631349782293187,-44.51426676297832,-7.78599555530968,51.32527719476977,9.802868418042486,985.69,0.0,0.3831736686791545,2410.31611888764,0.0,-0.1514999999999997,-3.3519553072625996,-581003.9881009865,-581351.9250154691
002594.SZ,20190620,49.6,49.6,50.49,49.08,50.29,0.69,1.3911,121168.66,604664.111,50.37,50.37,51.28,49.84,51.07,1.015568,49.9027,-1,54.56,44.64,49.82,1,1,0.01391129032258065,1,1.5400638988055613,1.0,1.0,49.99999999995451,48.14431303873052,49.99873733721218,73.45865681902627,1657.2913527693424,0.3507142857142858,-35.401573353730086,-3.37696209623203,51.27764308637398,9.155600745859012,985.26,2.0,0.452977201358026,8338.630842626015,0.0,-0.0889999999999997,-5.205479452054831,-229011.61844064412,-531017.5955047798
002594.SZ,20190621,50.29,50.2,50.68,50.0,50.55,0.26,0.517,106524.86,537052.469,51.07,50.98,51.47,50.78,51.34,1.015568,50.4157,-1,55.32,45.26,50.08,1,1,0.0051700139192683014,1,1.2974231467755146,1.0,1.0,49.999999999953374,54.59635574084896,51.29582947362841,80.62310602624294,1657.2913527693424,0.3800309597523221,-44.573606457232785,-1.7264616434225504,51.24359162886985,8.217300261838934,985.78,4.0,0.5189861951904406,9873.259579638678,0.0,0.013999999999999702,8.964558721334257,192626.07519420946,-427639.9282620671
002594.SZ,20190624,50.55,50.55,50.88,50.21,50.76,0.21,0.4154,65401.16,331224.645,51.34,51.34,51.67,50.99,51.55,1.015568,50.6451,-1,55.61,45.5,50.28,1,1,0.004154302670623222,1,0.7968139557027911,1.0,1.0,49.99999999995224,53.90131043719605,52.37055122914352,89.00195713198724,1657.2913527693424,0.3806771263418664,-59.6534665190185,-0.3640993487552905,51.22064730149373,7.3609686582395035,988.99,4.0,0.5715919041542328,5171.289417778413,0.0,-0.020500000000000185,13.941967445152152,441452.89310824836,-303483.8109234506
002594.SZ,20190625,50.76,50.5,50.68,49.7,49.9,-0.86,-1.6942,78742.19,393724.882,51.55,51.29,51.47,50.47,50.68,1.015568,50.0018,-1,55.84,45.68,49.43,1,1,-0.01694247438928287,0,0.976222544481312,1.0,1.0,49.99999999995036,53.83699004100216,47.72595118855611,45.18529315909333,1629.212736469468,0.3296789350039152,-60.76240022705819,-5.802291704408428,51.16140827803302,6.677472326289767,992.45,2.0,0.4751664414959129,3746.66217811744,0.0,-0.07600000000000051,15.49497847919654,293335.98061440245,-218223.84070375733
002594.SZ,20190626,49.9,49.56,50.6,49.41,50.03,0.13,0.2605,57139.27,286425.558,50.68,50.33,51.39,50.18,50.81,1.015568,50.1276,-1,54.89,44.91,49.56,1,1,0.0026052104208418303,1,0.7087582050291763,1.0,1.0,49.99999999994825,48.1919203862261,48.46991467759521,46.40098839081227,1629.212736469468,0.37555753791257773,-59.68478898520669,-4.891331077372345,51.11016697549409,6.220746987189429,993.15,2.0,0.41566188368903845,-17.730604702715937,0.0,-0.13700000000000045,2.830188679245225,152830.38701937953,-165216.09388616637
002594.SZ,20190627,50.03,50.2,50.86,50.06,50.54,0.51,1.0194,81181.08,410302.47,50.81,50.98,51.65,50.84,51.33,1.015568,50.5416,-1,55.03,45.03,50.07,1,1,0.01019388366979812,1,1.0495354287024663,1.0,1.0,49.99999999994631,52.61991672201334,51.39258300903943,75.89504682850739,1645.820741578391,0.38909426987060963,-54.318137010004925,-1.2899097306203882,51.08336638805616,5.537128535475047,992.6800000000001,4.0,0.4299720080018673,774.613068866387,0.0,-0.1245000000000008,3.512880562060843,375098.44386259606,-88028.30277920034
002594.SZ,20190628,50.54,50.55,50.83,50.23,50.72,0.18,0.3562,55170.97,278912.037,51.33,51.34,51.62,51.01,51.51,1.015568,50.5541,-1,55.59,45.49,50.24,1,1,0.0035615354174911573,1,0.7021382086974762,1.0,1.0,49.9999999999445,56.10747164994172,52.41834182291172,86.24647469113475,1645.820741578391,0.43091095189355155,-57.35472722230668,-0.014133697977867912,51.06606567229672,4.421830913946024,993.31,6.0,0.4466979333761504,-2008.6637978583185,0.0,-0.059500000000000594,13.712374581939741,550035.0553604371,3123.6055264621536
002594.SZ,20190701,50.72,51.6,52.13,51.08,51.91,1.19,2.3462,114363.63,591468.284,51.51,52.4,52.94,51.88,52.72,1.015568,51.7182,-1,55.79,45.65,51.42,1,1,0.023462145110410004,1,1.4556743103646819,1.0,1.0,49.99999999994357,61.04819307500152,58.63348065107051,100.0,1684.435226643026,0.40867158671586756,-51.82322702535304,8.045786470022657,51.10948640951851,3.939679356709949,995.1,8.0,0.591954801371327,3992.2952400362574,0.0,-0.02450000000000081,27.65957446808509,875036.636064949,127682.60988910311
002594.SZ,20190702,51.91,51.91,54.4,51.55,53.18,1.27,2.4465,158556.34,845973.987,52.72,52.72,55.25,52.35,54.01,1.015568,53.3548,-1,57.1,46.72,52.68,1,1,0.0244654209208246,1,1.9430288011038266,1.0,1.0,49.9999999999446,63.616075417074924,64.03301964506241,100.0,1725.6456434767122,0.5790838375108037,-26.242726622673008,15.679497291026708,51.2235416339381,3.5145962437871647,998.6099999999999,8.0,0.8190194105755816,13260.840193962085,0.0,0.034999999999999434,37.67820773930751,1201112.300556092,281029.7085558158
002594.SZ,20190703,53.18,53.18,54.2,52.77,53.4,0.22,0.4137,118723.44,636771.038,54.01,54.01,55.04,53.59,54.23,1.015568,53.6348,-1,58.5,47.86,52.9,1,1,0.004136893569010924,1,1.367271155676758,1.0,1.0,49.99999999994664,67.78578445361498,64.8880207119123,100.0,1725.6456434767122,0.5039096437880106,-19.155218782421024,16.936880514765104,51.344736039603596,3.126960476201295,1002.59,10.0,0.9495726201450254,13336.711855065885,0.0,0.04249999999999936,47.62833008447038,1530947.5788631265,459589.40431400307
002594.SZ,20190704,53.4,53.42,54.11,52.82,53.24,-0.16,-0.2996,81471.45,435697.733,54.23,54.25,54.95,53.64,54.07,1.015568,53.4786,-1,58.74,48.06,52.74,1,1,-0.0029962546816478808,0,0.90221065971549,1.0,1.0,49.99999999994897,63.46376622882769,63.70198536559486,94.3565501842646,1725.6456434767122,0.4813829787234048,-13.02815164611143,15.617014273442148,51.44908116358507,2.777681917568406,1008.19,8.0,0.9621248466037787,7945.834899448271,0.0,0.03749999999999929,43.48422496570637,1227191.1314717159,569246.793907962
002594.SZ,20190705,53.24,53.24,53.77,52.18,53.26,0.02,0.0376,82513.29,437855.977,54.07,54.07,54.61,52.99,54.09,1.015568,53.0649,-1,58.56,47.92,52.76,1,1,0.00037565740045075735,1,0.9066196472389225,0.9666666666666667,1.0,49.99999999995123,58.34591027404557,63.79107832658506,94.65013980048438,1726.2938950332398,0.5013850415512473,-7.903236895777949,15.742148238670811,51.54889051425771,2.4879480040154767,1011.47,8.0,0.9208398162862355,4280.639870853726,0.0,0.054499999999999105,34.11764705882348,908912.2471161745,617770.4300805639
002594.SZ,20190708,53.26,53.27,53.29,51.26,52.32,-0.94,-1.7649,97308.46,509579.132,54.09,54.1,54.12,52.06,53.13,1.015568,52.3674,-1,58.59,47.93,51.83,1,1,-0.01764926774314679,0,1.0833682906331568,0.9666666666666667,1.0,49.999999999953005,51.96231541079069,56.74177815135039,55.73008571150964,1695.8260718764384,0.530273437500001,-1.1783882512957329,7.831022372493811,51.58848552578567,2.516561860630822,1015.39,6.0,0.7233461711938641,3634.858758425953,0.0,0.011999999999999034,16.34756995581735,557349.1485889407,609138.8184389034
002594.SZ,20190709,52.32,52.19,55.05,52.07,54.89,2.57,4.9121,181053.1,978273.334,53.13,53.0,55.91,52.88,55.74,1.015568,54.0324,-1,57.55,47.09,54.37,1,1,0.0491207951070336,1,2.054348752073433,0.9666666666666667,1.0,49.99999999995492,60.34892295049835,67.36137201717459,100.0,1779.1263968902465,0.5000000000000006,8.257744430464685,22.98141696312722,51.78183072967288,2.516561860630822,1017.3100000000001,6.0,0.8846482836008791,13707.544321264886,0.0,0.09799999999999934,30.276466621712657,834485.5793479098,641331.2128544758
002594.SZ,20190710,54.89,54.6,54.6,53.51,53.9,-0.99,-1.8036,119791.95,645839.746,55.74,55.45,55.45,54.34,54.74,1.015568,53.9135,-1,60.38,49.4,53.39,1,1,-0.018036072144288595,0,1.3135087133694765,0.9666666666666667,1.0,49.99999999995591,63.5845127043454,61.1352491676875,68.29137045836795,1779.1263968902465,0.49230769230769267,8.257682631796513,15.296589838644367,51.89812486946799,2.5249386540540795,1020.64,6.0,0.8059828437420584,11431.226541498201,0.0,0.1034999999999993,34.80453972257239,394446.551413156,606061.9755057159
002594.SZ,20190711,53.9,53.92,54.15,52.89,53.25,-0.65,-1.2059,92303.7,493283.916,54.74,54.76,54.99,53.71,54.08,1.015568,53.4414,-1,59.29,48.51,52.75,1,1,-0.012059369202226278,0,0.9978776868077015,0.9666666666666667,1.0,49.99999999995592,62.52504848656721,57.38493621384222,49.19163744740428,1779.1263968902465,0.48757016840417045,10.557448997154365,10.523455886278278,51.969274351064705,2.547319332607976,1024.04,6.0,0.622593176874455,5818.68212509697,0.0,0.09399999999999942,36.875800256081845,67394.24404734944,529109.442440235
