S_INFO_WINDCODE,date,S_DQ_PRECLOSE,Open_price,High_price,Low_price,Close_price,S_DQ_CHANGE,S_DQ_PCTCHANGE,group_volume,group_turnover,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUSCODE,S_DQ_LIMIT,S_DQ_STOPPING,S_DQ_ADJCLOSE_BACKWARD,OPMODE,group_time,return,y1,volume_spike,price_jump_probability,trade_continuation,relative_volatility_index,MFI,RSI,SRSI,PVI,VHF,CVI,CMO,VIDYA,UI,ACD,TS,MACD,VMACD,TMACD,QST,DDI,KVO,KVO_signal
000014.SZ,20180723,12.66,12.59,12.76,12.41,12.73,0.07,0.5529,74072.5,93305.111,68.12,67.75,68.66,66.78,68.5,5.381082,12.5965,-1,13.93,11.39,10.34,1,1,0.005529225908372792,1,0.45718383503502447,0.9666666666666667,1.0,49.99999999991152,50.95679397394847,43.70561817484314,31.22461668717226,3098.519175702794,0.4739652870493995,-60.9833882639894,-8.51291196929295,13.508976955595003,13.661680629775613,268.89,2.0,-0.1641871266613696,-16356.54742699569,0.0,0.09649999999999981,-19.883040935672483,-700715.7976519228,215094.89515933505
000014.SZ,20180724,12.73,12.76,13.13,12.65,13.05,0.32,2.5137,133598.03,173463.757,68.5,68.66,70.65,68.07,70.22,5.381082,12.984,-1,14.0,11.46,10.6,1,1,0.02513747054202664,1,0.8799778792957449,0.9666666666666667,1.0,49.99999999990574,57.314764732522704,47.28365169632305,100.0,3176.4081102059276,0.48102981029810327,-62.814904126589965,-4.136229611548888,13.48802492631655,13.978755363394486,266.94,4.0,-0.07556867228561126,-4490.929032733155,0.0,0.07499999999999982,-3.1351351351351013,-373909.6811420722,130951.38425913404
000014.SZ,20180725,13.05,13.05,13.35,12.68,12.94,-0.11,-0.8429,110235.92,143123.876,70.22,70.22,71.84,68.23,69.63,5.381082,12.9834,-1,14.36,11.75,10.51,1,1,-0.008429118773946476,0,0.7527233766759811,0.9666666666666667,1.0,49.99999999989927,53.65756137338641,46.19668178376951,85.5216406255867,3176.4081102059276,0.5320121951219513,-66.25202534351568,-5.515167827747503,13.463367762893107,14.406141198470841,266.12,2.0,-0.02482683379261519,844.7016466896457,0.0,0.03399999999999981,-16.058394160583916,-128525.8400126677,93883.20936316236
000014.SZ,20180726,12.94,12.9,13.11,12.78,12.89,-0.05,-0.3864,83130.9,107677.755,69.63,69.42,70.55,68.77,69.36,5.381082,12.9528,-1,14.23,11.65,10.47,1,1,-0.00386398763523943,0,0.6088249328138421,0.9666666666666667,1.0,49.999999999892374,46.81900848718433,45.68261508297743,78.67430994004646,3176.4081102059276,0.5227272727272728,-72.46140995643206,-6.161011388712216,13.437746691001578,14.83867005904058,264.7,0.0,0.007229409670621023,1328.1071663304756,0.0,0.022999999999999864,-22.944785276073574,-458828.7731492673,14924.354718529561
000014.SZ,20180727,12.89,12.8,13.78,12.79,13.44,0.55,4.2669,194900.53,259687.018,69.36,68.88,74.15,68.82,72.32,5.381082,13.3241,-1,14.18,11.6,10.91,1,1,0.0426687354538402,1,1.5228915072576112,0.9666666666666667,1.0,49.99999999988751,45.29121997980775,52.00887447052924,100.0,3311.941427553737,0.42712842712842747,-58.610203577294456,1.6250669285256223,13.437855735133853,14.933181834514453,262.78,0.0,0.10245816221076287,16467.175471024035,0.0,0.028499999999999838,-15.972222222222207,-310671.9841470537,-31589.407976553757
000014.SZ,20180730,13.44,13.27,14.0,13.1,13.44,0.0,0.0,193566.58,261671.674,72.32,71.41,75.34,70.49,72.32,5.381082,13.5184,-1,14.78,12.1,10.91,1,1,0.0,0,1.5363630651428377,0.9333333333333333,1.0,49.99999999987567,53.63423986427996,52.00887447052923,99.99999999999989,3311.941427553737,0.4426229508196723,-49.22517212976564,1.6250669285256227,13.437959502305537,14.978251603992563,247.45,1.0,0.16185721794295804,25524.969791468073,0.0,0.05449999999999981,-6.74556213017749,109100.24396522157,-11490.886270585857
000014.SZ,20180731,13.44,13.2,13.41,12.99,13.1,-0.34,-2.5298,96768.19,127617.786,72.32,71.03,72.16,69.9,70.49,5.381082,13.188,-1,14.78,12.1,10.64,1,1,-0.02529761904761907,0,0.7705259251529348,0.9333333333333333,1.0,49.99999999987287,56.27352206417764,48.00074523468506,61.935252414299235,3311.941427553737,0.44925124792013327,-56.17712550646924,-3.2360527511965596,13.422386980661097,15.027083427774693,246.3,1.0,0.15192020046268823,18053.50320061796,0.0,0.0719999999999998,-5.174488567990338,-285495.0111863022,-50634.33268711675
000014.SZ,20180801,13.1,12.85,12.9,12.05,12.22,-0.88,-6.7176,151116.07,187271.938,70.49,69.15,69.42,64.84,65.76,5.381082,12.3926,-1,14.41,11.79,9.92,1,1,-0.0671755725190839,0,1.2554630929945165,0.9333333333333333,1.0,49.999999999872614,48.32709773675894,39.51299407215268,0.0,3089.459866008143,0.37169517884914494,-51.44970146780273,-14.392534473486826,13.373371122567537,15.118582209792926,245.69,-1.0,0.029776256642032817,19863.9388269372,0.0,0.006499999999999862,-17.738359201773804,-754864.0518808947,-151238.5782862279
000014.SZ,20180802,12.22,12.06,12.13,11.0,11.02,-1.2,-9.82,135957.95,153181.157,65.76,64.9,65.27,59.19,59.3,5.381082,11.2668,-1,13.44,11.0,8.95,1,1,-0.09819967266775786,0,1.1610453240978456,0.9333333333333333,1.0,49.99999999988165,50.21929809595689,31.367643074754625,0.0,3089.459866008143,0.48543689320388367,-46.16097245121258,-26.548496644617565,13.291057481183856,15.297430353290842,243.38,-1.0,-0.19720499838630956,18480.48989824632,0.0,0.010499999999999777,-21.398305084745736,-1169264.092837496,-296670.79465069476
000014.SZ,20180803,11.02,11.05,11.33,10.8,11.0,-0.02,-0.1815,66701.06,74222.77,59.3,59.46,60.97,58.12,59.19,5.381082,11.1277,-1,12.12,9.92,8.93,1,1,-0.001814882032667886,0,0.5853627337142596,0.9333333333333333,1.0,49.999999999893134,52.377485953505655,31.2520102180881,0.0,3089.459866008143,0.5378151260504203,-52.45235104306103,-26.731021905959473,13.211122509564309,15.401096573515916,241.47,-1.0,-0.3269383598945991,8220.663676869,0.0,0.006999999999999762,-18.37183718371835,-1406793.1706948425,-455259.70551414444
000014.SZ,20180806,11.0,11.01,11.01,10.14,10.32,-0.68,-6.1818,76009.1,79783.438,59.19,59.25,59.25,54.56,55.53,5.381082,10.4966,-1,12.1,9.9,8.38,1,1,-0.06181818181818177,0,0.6932231743885836,0.9333333333333333,1.0,49.99999999990608,48.758054207543516,27.535344648841846,0.0,2898.475074291276,0.6021840873634948,-42.18627464356467,-32.715074191416136,13.118489669774043,15.908454420980398,239.82999999999998,-3.0,-0.4724119461490952,2944.0572023317,0.0,-0.04750000000000023,-32.74725274725272,-1639030.194725887,-624369.7754015363
000014.SZ,20180807,10.32,10.35,10.59,10.1,10.58,0.26,2.5194,61297.35,63922.604,55.53,55.69,56.99,54.35,56.93,5.381082,10.4283,-1,11.35,9.29,8.59,1,1,0.025193798449612448,1,0.5636258890870176,0.9333333333333333,1.0,49.99999999991661,44.95300861152574,30.91823610731882,13.822654447987306,2898.475074291276,0.5981595092024542,-37.321085262003585,-28.491402577161505,13.032049747936945,16.311582456776712,237.0,-3.0,-0.4990713041989301,-2005.0391135889731,0.0,-0.03850000000000016,-39.826839826839795,-1819277.605134341,-795070.893934794
000014.SZ,20180808,10.58,10.51,10.6,10.11,10.14,-0.44,-4.1588,57497.3,59580.328,56.93,56.56,57.04,54.4,54.56,5.381082,10.3623,-1,11.64,9.52,8.23,1,1,-0.041587901701323204,0,0.5395872613024839,0.9333333333333333,1.0,49.999999999925365,46.94458685906594,28.49397762780453,3.9170196777793107,2898.475074291276,0.6331168831168833,-38.68452326208486,-32.32790298351826,12.938853999785097,16.67172944833785,234.39999999999998,-3.0,-0.5380699231134329,-5092.13030586447,0.0,-0.039000000000000146,-32.932692307692264,-1966701.4592286565,-962446.6889767745
000014.SZ,20180809,10.14,10.08,10.54,10.08,10.46,0.32,3.1558,64428.24,67213.731,54.56,54.24,56.72,54.24,56.29,5.381082,10.4323,-1,11.15,9.13,8.49,1,1,0.03155818540433919,1,0.6288243843109916,0.9666666666666667,1.0,49.99999999993187,45.639449622035734,32.631165412824416,20.821764580387057,2989.945688075616,0.624203821656051,-36.107503064247446,-27.107294092725393,12.852810963788238,16.931366780487235,232.18,-3.0,-0.4845289604430634,-5469.062918696967,0.0,-0.034500000000000065,-38.36633663366334,-1729143.6285810564,-1071974.8232059577
000014.SZ,20180810,10.46,10.44,11.51,10.41,11.24,0.78,7.457,173339.17,195020.423,56.29,56.18,61.94,56.02,60.48,5.381082,11.2508,-1,11.51,9.41,9.13,1,1,0.0745697896749522,1,1.7236213180860036,0.9666666666666667,1.0,49.999999999935525,46.62712890079927,41.513862672537144,57.11688557205235,3212.905309174945,0.5681159420289856,-22.263719747123414,-15.423473318142456,12.787855749735083,16.91200817551699,229.98999999999998,-3.0,-0.3159760963371032,8901.15332855186,0.0,0.0009999999999999788,-29.099307159353337,-1307788.9198370723,-1105662.551296117
000014.SZ,20180813,11.24,10.7,11.08,10.56,11.01,-0.23,-2.0463,128351.47,138360.415,60.48,57.58,59.62,56.82,59.25,5.381082,10.7798,-1,12.36,10.12,8.94,1,1,-0.020462633451957313,0,1.239073447416758,0.9666666666666667,1.0,49.999999999936605,46.94130537484972,39.845527434905165,50.29998890946479,3212.905309174945,0.5705967976710336,-25.531506601479204,-17.769626184267292,12.71823968169167,17.058956942257776,228.9,-5.0,-0.2123633276916881,12098.096708580393,0.0,0.0035000000000000144,-29.828571428571408,-1639803.172777908,-1181968.3543649444
000014.SZ,20180814,11.01,10.9,11.66,10.9,11.36,0.35,3.1789,136441.44,154020.478,59.25,58.65,62.74,58.65,61.13,5.381082,11.2884,-1,12.11,9.91,9.22,1,1,0.031789282470481295,1,1.3131433545943891,0.9666666666666667,1.0,49.99999999993517,51.94619812929584,43.56244766402836,65.48750070774008,3315.0412635992166,0.5592011412268189,-17.608430413744657,-12.75919579775696,12.661814004486825,17.01389602269906,226.78,-3.0,-0.08037279631761951,14871.271853999613,0.0,0.02999999999999998,-25.802879291251372,-1327254.7121829574,-1202723.5483389464
000014.SZ,20180815,11.36,11.43,11.63,11.06,11.12,-0.24,-2.1127,93808.2,106052.949,61.13,61.51,62.58,59.51,59.84,5.381082,11.3053,-1,12.5,10.22,9.03,1,1,-0.021126760563380254,0,0.8786093051502852,0.9666666666666667,1.0,49.9999999999322,51.536904972922244,41.66146676119122,57.72000285725605,3315.0412635992166,0.5444444444444445,-12.831431245287174,-15.358427824843425,12.599670403848044,17.03874640774088,225.45,-3.0,-0.012636452236777007,10725.494692373373,0.0,0.008000000000000007,-23.194748358862142,-1507670.731760433,-1246287.431684873
000014.SZ,20180816,11.12,10.95,11.18,10.54,10.82,-0.3,-2.6978,61576.02,66806.539,59.84,58.92,60.16,56.72,58.22,5.381082,10.8494,-1,12.23,10.01,8.78,1,1,-0.026978417266186994,0,0.5694744446946216,0.9666666666666667,1.0,49.99999999992923,51.72293152001947,39.34991322800242,48.27488582660853,3315.0412635992166,0.5392022008253097,-9.273693618074008,-18.551402029117664,12.530645804208188,17.10671080106001,223.74,-3.0,0.003646442346032952,3763.4778853625903,0.0,0.007000000000000117,-25.714285714285715,-1617054.9035828991,-1299254.213384591
000014.SZ,20180817,10.82,11.03,11.15,10.6,10.61,-0.21,-1.9409,58556.2,63859.493,58.22,59.35,60.0,57.04,57.09,5.381082,10.9057,-1,11.9,9.74,8.61,1,1,-0.019408502772643277,0,0.5412484846011583,0.9666666666666667,1.0,49.999999999926274,52.2385106748809,37.77011916220287,50.010135254527334,3315.0412635992166,0.5333333333333334,-7.966455559758779,-20.75413934714101,12.458168075749244,17.310146342345256,222.7,-5.0,-0.0016953961303234344,-878.7915343088462,0.0,-0.021999999999999888,-23.0603448275862,-1731224.1629848096,-1360964.2061846224
000014.SZ,20180820,10.61,10.55,10.9,10.52,10.78,0.17,1.6023,54978.14,58966.258,57.09,56.77,58.65,56.61,58.01,5.381082,10.7254,-1,11.67,9.55,8.75,1,1,0.01602262016965117,1,0.5111031051902789,0.9666666666666667,1.0,49.99999999992303,49.26280394935919,39.87452514810623,76.9894627093391,3315.0412635992166,0.5261744966442955,-7.063987625983298,-18.033993324657818,12.392666773035334,17.459789112090228,220.81,-5.0,0.02819411830458285,-3892.981000236541,0.0,-0.01749999999999998,-28.034371643394195,-1840054.8685852974,-1429405.729384719
000014.SZ,20180821,10.78,10.7,11.25,10.7,10.98,0.2,1.8553,75036.98,82675.874,58.01,57.58,60.54,57.58,59.08,5.381082,11.018,-1,11.86,9.7,8.91,1,1,0.01855287569573294,1,0.7038265062369145,0.9666666666666667,1.0,49.999999999919766,47.385459595357815,42.34474285348217,92.40221511403305,3376.5448120889982,0.5347885402455663,-5.41285808531201,-14.830635676335744,12.335373472530295,17.6220108253039,218.85999999999999,-5.0,0.08236390419313855,-2702.9363328397885,0.0,-0.01799999999999997,-28.31001076426267,-1599099.4155863132,-1453647.6845563753
000014.SZ,20180822,10.98,10.94,11.1,10.72,10.8,-0.18,-1.6393,55288.0,60279.084,59.08,58.87,59.73,57.69,58.12,5.381082,10.9027,-1,12.08,9.88,8.77,1,1,-0.016393442622950838,0,0.5332312779128016,0.9666666666666667,1.0,49.99999999991531,42.99386485414586,40.723137625858556,82.28432153035136,3376.5448120889982,0.52972972972973,-9.659406133646492,-16.96552649492903,12.274664459232577,17.823423166411537,216.61,-5.0,0.10022327565462019,-4014.8668776437044,0.0,-0.01949999999999985,-32.53796095444685,-1648295.2222011287,-1481454.475648483
000014.SZ,20180823,10.8,10.85,10.98,10.63,10.85,0.05,0.463,50614.38,54686.722,58.12,58.38,59.08,57.2,58.38,5.381082,10.8046,-1,11.88,9.72,8.81,1,1,0.004629629629629539,1,0.5014430497098626,0.9666666666666667,0.0,49.9999999999101,43.97397923785232,41.39451405498359,86.47332829276418,3376.5448120889982,0.52972972972973,-8.77592612327616,-16.11448145549946,12.217755546416079,17.98821586245033,214.13,-3.0,0.1235154612774434,-4892.914240560625,0.0,-0.01899999999999986,-31.64835164835165,-1707133.5478680425,-1513694.34310842
000014.SZ,20180824,10.85,10.77,11.16,10.62,10.86,0.01,0.0922,69130.0,75178.107,58.38,57.95,60.05,57.15,58.44,5.381082,10.8749,-1,11.94,9.77,8.82,1,1,0.0009216589861751334,1,0.6960917669466841,0.9333333333333333,1.0,49.99999999990441,39.10805206076027,41.537132492527554,86.55925142610992,3379.656834957283,0.5714285714285716,-15.430187557896113,-15.936889740892122,12.163404520604988,18.417037297768672,211.96,-3.0,0.1436048848803646,-2482.065150812952,0.0,-0.046499999999999805,-39.140534262485474,-1483028.166101242,-1509313.4606788233
000014.SZ,20180827,10.86,10.87,11.12,10.8,11.1,0.24,2.2099,89229.01,98080.342,58.44,58.49,59.84,58.12,59.73,5.381082,10.992,-1,11.95,9.77,9.01,1,1,0.022099447513812098,1,0.9592135466750558,0.9333333333333333,1.0,49.99999999989875,34.04184541196997,44.99670198443891,100.0,3454.345383796118,0.4690140845070424,-24.588057716165373,-11.623874024049343,12.118652343520997,18.655503336653865,222.76,-2.0,0.1896625792907516,2071.5734559019475,0.0,-0.04349999999999978,-41.27358490566036,-1111483.0513408063,-1452480.5450591065
000014.SZ,20180828,11.1,11.49,11.59,10.95,10.96,-0.14,-1.2613,127490.23,143293.429,59.73,61.83,62.37,58.92,58.98,5.381082,11.2396,-1,12.21,9.99,8.9,1,1,-0.012612612612612484,0,1.4519499807379805,0.9333333333333333,1.0,49.99999999989166,40.98035868285305,43.383932352258654,86.9575442776788,3410.777063640131,0.4086956521739133,-18.17287658812387,-13.597562381407919,12.070980730743516,18.668171996878527,220.91,-2.0,0.2006485584221147,10042.979847814924,0.0,-0.06499999999999977,-29.186602870813374,-695322.3384517622,-1344315.0869723433
000014.SZ,20180829,10.96,10.7,10.75,10.52,10.55,-0.41,-3.7409,91253.78,97019.619,58.98,57.58,57.85,56.61,56.77,5.381082,10.6318,-1,12.06,9.86,8.57,1,1,-0.03740875912408759,0,1.0213948394923793,0.9333333333333333,1.0,49.999999999884594,42.943495351785074,38.97787344362362,16.71266089561059,3410.777063640131,0.318818040435459,-28.586943661472233,-19.162840583658433,12.012432272743373,18.625862377520807,218.77,-2.0,0.1541575055758626,10207.278078058742,0.0,-0.040999999999999745,-28.32929782082323,-960599.8700950037,-1289498.6274184377
000014.SZ,20180830,10.55,10.49,10.78,10.49,10.57,0.02,0.1896,49180.89,52190.691,56.77,56.45,58.01,56.45,56.88,5.381082,10.612,-1,11.61,9.5,8.58,1,1,0.0018957345971564177,1,0.5695581363862301,0.9333333333333333,1.0,49.999999999877915,48.33401899999531,39.30171207011991,21.193874692812848,3410.777063640131,0.3009523809523812,-42.835906089784274,-18.770023596453957,11.956637634896396,18.251851844716665,217.04000000000002,0.0,0.12860993515934294,4701.418993584168,0.0,0.015000000000000301,-18.232044198894997,-818901.3053356446,-1222270.4385494674
000014.SZ,20180831,10.57,10.52,10.65,10.35,10.39,-0.18,-1.7029,40854.0,42842.463,56.88,56.61,57.31,55.69,55.91,5.381082,10.4867,-1,11.63,9.51,8.44,1,1,-0.017029328287606393,0,0.4981566472562706,0.9333333333333333,1.0,49.99999999987228,49.18563233463484,37.37907608767762,0.0,3410.777063640131,0.2920517560073939,-44.82309839350152,-21.22999023063921,11.897873795941235,17.896810450906813,216.35999999999999,0.0,0.09170838605928133,226.70766615069078,0.0,0.011000000000000388,-10.030395136778083,-867688.0520742589,-1171615.811910152
000014.SZ,20180903,10.39,10.3,10.41,10.22,10.38,-0.01,-0.0962,29543.47,30523.664,55.91,55.43,56.02,54.99,55.86,5.381082,10.3318,-1,11.43,9.35,8.43,1,1,-0.0009624639076034613,0,0.36600847184075863,0.9,1.0,49.99999999986788,50.604554774861256,37.269993084322266,0.0,3410.777063640131,0.3333333333333336,-57.18741665051275,-21.36924472681167,11.841039718329691,17.235768655483792,215.76,0.0,0.07111380699972214,-3748.4630435024665,0.0,0.04950000000000036,-3.8961038961038668,-919985.6768487092,-1135668.6497585173
000014.SZ,20180904,10.38,10.44,10.63,10.33,10.51,0.13,1.2524,38449.0,40240.112,55.86,56.18,57.2,55.59,56.56,5.381082,10.4658,-1,11.42,9.34,8.53,1,1,0.012524084778420042,1,0.4904539896047965,0.9,1.0,49.99999999986344,53.71172886036039,39.732294513633924,31.867402553168372,3453.4939247454504,0.34273318872017383,-57.58369498168923,-18.502457692881684,11.789384258445391,16.650213784866388,215.99,0.0,0.0795265858262153,-4613.319407275005,0.0,0.041500000000000356,6.711409395973192,-805988.674652352,-1088571.5104576366
000014.SZ,20180905,10.51,10.42,10.54,10.24,10.25,-0.26,-2.4738,40483.7,41979.259,56.56,56.07,56.72,55.1,55.16,5.381082,10.3694,-1,11.56,9.46,8.32,1,1,-0.02473834443387246,0,0.5240452659167566,0.9,1.0,49.99999999986041,54.268456767417604,36.63503778823808,0.0,3368.060202534811,0.3566591422121899,-57.966187337217455,-22.36311518265172,11.73247330684417,15.870081017291835,215.92999999999998,0.0,0.05572056788878954,-4349.799746224278,0.0,0.05150000000000032,4.966887417218551,-851345.2119495228,-1054682.039242192
000014.SZ,20180906,10.25,10.33,10.33,10.07,10.09,-0.16,-1.561,33487.0,34127.826,55.16,55.59,55.59,54.19,54.3,5.381082,10.1914,-1,11.28,9.23,8.19,1,1,-0.01560975609756099,0,0.4383022474289025,0.9,1.0,49.99999999985898,51.26595828838863,34.83539773571858,0.0,3368.060202534811,0.37236533957845463,-59.10182116600038,-24.67454935415423,11.67355900112426,15.281602250367117,216.18,-2.0,0.025604917437617614,-4535.661613678487,0.0,0.020500000000000275,2.4232633279483338,-904221.6527476925,-1033187.6983144064
000014.SZ,20180907,10.09,10.09,10.29,10.0,10.16,0.07,0.6938,41393.0,42092.347,54.3,54.3,55.37,53.81,54.67,5.381082,10.169,-1,11.1,9.08,8.25,1,1,0.0069375619425173785,1,0.5529790478746289,0.9,1.0,49.99999999985786,43.513181296851876,36.30949599286841,14.506978839212254,3391.426328816024,0.4662921348314611,-74.24619514578718,-22.98826214654372,11.618053377781251,15.023625777071022,215.77,-2.0,0.02241099029507354,-3080.9952435799787,0.0,-0.015999999999999747,-16.824196597353463,-982986.7360990063,-1026016.1322836351
000014.SZ,20180910,10.16,10.21,10.23,9.88,9.9,-0.26,-2.5591,37004.0,37176.82,54.67,54.94,55.05,53.17,53.27,5.381082,10.0467,-1,11.18,9.14,8.04,1,1,-0.025590551181102317,0,0.5421255974942617,0.9333333333333333,1.0,49.99999999985575,46.75168624430955,33.296660918410176,0.0,3391.426328816024,0.49582172701949895,-72.08874529820824,-26.85622937474485,11.55821294816869,14.75205767954803,214.76,-2.0,-0.00591222859936924,-2236.5877132345777,0.0,-0.0469999999999998,-11.646586345381486,-1041513.8604671338,-1028230.0934527064
000014.SZ,20180911,9.9,9.8,10.06,9.8,9.96,0.06,0.6061,29336.0,29064.581,53.27,52.73,54.13,52.73,53.6,5.381082,9.9075,-1,10.89,8.91,8.09,1,1,0.0060606060606061,1,0.4606069863038821,0.9333333333333333,1.0,49.99999999985151,39.116392459141075,34.64438390849985,11.518959484704787,3391.426328816024,0.554545454545455,-79.8477005928188,-25.327166374337285,11.501382905512983,14.52888685213638,213.66,-2.0,-0.007644470784070712,-2232.3624425286544,0.0,-0.06199999999999974,-29.102844638949612,-1078168.2538810102,-1035364.1163710356
000014.SZ,20180912,9.96,10.01,10.02,9.84,9.94,-0.02,-0.2008,24192.0,24047.002,53.6,53.86,53.92,52.95,53.49,5.381082,9.9401,-1,10.96,8.96,8.07,1,1,-0.002008032128514192,0,0.41471099484696905,0.9333333333333333,1.0,49.99999999984746,41.8411953905473,34.39491824807961,9.386781836674452,3391.426328816024,0.5811688311688312,-86.28652567463334,-25.641650308327073,11.446096307374537,14.200369047760478,212.05,-2.0,-0.0028125998378032424,-2427.7290582832647,0.0,-0.04999999999999973,-34.38202247191006,-1096201.0953415271,-1044055.1133668202
000014.SZ,20180913,9.94,10.05,10.11,9.94,10.07,0.13,1.3078,33261.0,33370.48,53.49,54.08,54.4,53.49,54.19,5.381082,10.0329,-1,10.93,8.95,8.18,1,1,0.01307847082494984,1,0.6063573729363094,0.9333333333333333,1.0,49.9999999998421,45.99862428940543,37.54307651640411,36.29402302119672,3435.7809991124113,0.615120274914089,-95.19184143769168,-22.12263032724362,11.39506451650086,13.673142932810002,210.81,0.0,0.025031945020916102,-918.3403636242365,0.0,-0.0424999999999998,-22.580645161290263,-942988.9499217141,-1029617.0900175194
000014.SZ,20180914,10.07,10.07,10.85,9.98,10.33,0.26,2.5819,97747.7,101654.899,54.19,54.19,58.38,53.7,55.59,5.381082,10.3997,-1,11.08,9.06,8.39,1,1,0.02581926514399213,1,1.8291782750486032,0.9333333333333333,1.0,49.99999999983659,53.120982898363806,43.393655732377916,100.0,3524.490339705185,0.6047297297297296,-67.55703549833702,-15.322628588337746,11.352118390957468,12.93027387500911,209.64000000000001,2.0,0.0823762707324045,8655.780663229045,0.0,-0.008499999999999818,-4.883227176220778,-754894.8623070349,-990371.0574874503
000014.SZ,20180917,10.33,10.26,10.8,10.13,10.6,0.27,2.6137,106555.0,112532.725,55.59,55.21,58.12,54.51,57.04,5.381082,10.561,-1,11.36,9.3,8.61,1,1,0.02613746369796699,1,1.923458291904052,0.9333333333333333,1.0,49.99999999983316,59.93397270356885,48.76138672970356,100.0,3616.6115780130644,0.5849673202614378,-50.7899184636164,-8.706051076951754,11.319421315734536,12.191021575408516,209.25,2.0,0.15629300435823346,15656.441694806097,0.0,-0.0029999999999997585,3.6876355748373513,-407745.78083750536,-907138.8751088867
000014.SZ,20180918,10.6,10.5,10.88,10.4,10.85,0.25,2.3585,91031.56,97302.2,57.04,56.5,58.55,55.96,58.38,5.381082,10.6888,-1,11.66,9.54,8.81,1,1,0.02358490566037741,1,1.5701469994967092,0.9333333333333333,1.0,49.99999999983352,60.420537787720455,53.18774092051155,100.0,3616.6115780130644,0.5755627009646304,-46.91693477481566,-2.949080838218955,11.29772713946493,11.49450315196024,208.95000000000002,2.0,0.23381323496113637,17535.97546912497,0.0,0.000500000000000167,1.986754966887446,-74948.8524751201,-788254.5861612059
000014.SZ,20180919,10.85,10.95,11.76,10.73,11.35,0.5,4.6083,178072.11,201987.052,58.38,58.92,63.28,57.74,61.08,5.381082,11.343,-1,11.94,9.77,9.22,1,1,0.04608294930875578,1,3.0296642589228227,0.9333333333333333,1.0,49.999999999842146,68.77389285226371,60.53143833491566,100.0,3783.2757060320996,0.5714285714285715,-24.6524492781236,7.377641299566892,11.300399966354568,10.62221779449514,208.57999999999998,4.0,0.340904253324419,29157.97805706328,0.0,0.027500000000000125,21.292775665399255,448628.84026698396,-611556.9538143217
000014.SZ,20180920,11.35,11.17,11.6,10.92,11.12,-0.23,-2.0264,174061.7,195258.228,61.08,60.11,62.42,58.76,59.84,5.381082,11.2178,-1,12.49,10.22,9.03,1,1,-0.02026431718061683,0,2.681362554826462,0.9333333333333333,1.0,49.999999999851454,62.449632787563914,56.16652855226224,83.97302935177252,3783.2757060320996,0.5429362880886425,-15.236724028485748,2.403817550483312,11.291602992430434,9.719494908740474,209.55,2.0,0.36696500150747347,34589.350733128544,0.0,0.025000000000000088,26.82926829268291,-57562.370352612925,-532414.870462649
000014.SZ,20180921,11.12,11.0,11.24,10.68,11.09,-0.03,-0.2698,108473.31,118842.235,59.84,59.19,60.48,57.47,59.68,5.381082,10.9559,-1,12.23,10.01,9.0,1,1,-0.0026978417266186883,0,1.5259070452461525,0.9333333333333333,1.0,49.999999999860066,55.907742878066514,55.60331504076067,81.90503554044716,3783.2757060320996,0.5399449035812671,-13.265004149394084,1.7566612345557995,11.281834207952045,8.73531993186133,210.17,0.0,0.3655620767349033,27917.47320281725,0.0,0.025000000000000088,16.15245009074411,-418533.6488565237,-516146.1245189169
000014.SZ,20180925,11.09,10.7,10.83,10.58,10.67,-0.42,-3.7872,77014.0,82140.592,59.68,57.58,58.28,56.93,57.42,5.381082,10.6657,-1,12.2,9.98,8.66,1,1,-0.03787195671776378,0,1.0541931582078323,0.9333333333333333,1.0,49.99999999986554,50.16300105937065,48.3009451082936,55.092369437872314,3783.2757060320996,0.5144356955380577,-13.989713344899224,-6.912714819398811,11.254713262524007,8.151453818280816,210.46,-2.0,0.29640802975204666,18301.710506103205,0.0,0.012000000000000099,5.226480836236917,-692984.4675405251,-541408.7449505752
000014.SZ,20180926,10.67,10.69,10.75,10.52,10.57,-0.1,-0.9372,57862.0,61677.973,57.42,57.52,57.85,56.61,56.88,5.381082,10.6595,-1,11.74,9.6,8.58,1,1,-0.009372071227741308,0,0.7987115871880516,0.9333333333333333,1.0,49.999999999868464,43.261078427339335,46.72743169377722,49.31478076713562,3783.2757060320996,0.5198938992042439,-21.813818119664365,-8.858821911649981,11.224996322810124,7.96817340880914,209.62,-2.0,0.22858179232594233,8873.98603333803,0.0,0.032500000000000105,-4.672897196261715,-871020.3192074342,-588496.112701555
000014.SZ,20180927,10.57,10.54,10.54,10.21,10.25,-0.32,-3.0274,53801.0,55729.211,56.88,56.72,56.72,54.94,55.16,5.381082,10.3584,-1,11.63,9.51,8.32,1,1,-0.030274361400189242,0,0.7801456789121306,0.9333333333333333,1.0,49.99999999986956,44.50463885380924,42.01101022380169,31.99713796856747,3783.2757060320996,0.5326086956521737,-18.153824226702348,-14.854837102682584,11.185464789129194,8.102229704468133,209.23,-2.0,0.13654260742765878,1964.2562920285573,0.0,0.025500000000000078,5.809128630705381,-1009741.335270961,-648674.0016400416
