date,High_price,Low_price,Close_price,Open_price,group_volume,group_turnover,trading_session,return,y1,y2,target1,target2,group_time
2023/11/15 14:30,3609.6,3602.2,3607.2,3605.4,1469,1588879260,Day_afternoon,0.00033277870216297245,1,1,1,1,10
2023/11/15 14:40,3610,3604,3605.4,3609.4,2125,2299819740,Day_afternoon,-0.000499002,0,0,1,1,10
2023/11/15 14:50,3611.8,3609,3609.2,3610,2414,2614753920,Day_afternoon,0.0010539745936650746,1,1,0,0,10
2023/11/15 15:00,3610,3610,3610,3610,0,0,Day_afternoon,0.00022165576859145553,1,1,1,1,10
2023/11/16 9:20,3606,3606,3606,3606,0,0,Day_morning,-0.001108033,0,0,1,1,10
2023/11/16 9:30,3615,3596.2,3608.4,3609.2,7885,8533506180,Day_morning,0.000665557404326167,1,1,0,0,10
2023/11/16 9:40,3611.4,3597,3609.2,3598,4301,4650472260,Day_morning,0.00022170491076378696,1,1,0,0,10
2023/11/16 9:50,3600.6,3594.4,3597.8,3596.6,3693,3985632240,Day_morning,-0.003158595,0,0,0,0,10
2023/11/16 10:00,3598.8,3590.2,3596.6,3590.6,2947,3177363300,Day_morning,-0.000333537,0,0,1,1,10
2023/11/16 10:10,3594.4,3590.4,3590.4,3594,2187,2356785180,Day_morning,-0.00172385,0,0,0,0,10
2023/11/16 10:20,3595.4,3586.2,3593.8,3587.6,2662,2867402220,Day_morning,0.0009469696969697239,1,1,0,0,10
2023/11/16 10:30,3588.6,3581.2,3587,3583,3823,4111111620,Day_morning,-0.001892148,0,0,1,1,10
2023/11/16 10:40,3586.4,3582,3583.2,3584.6,2044,2197742220,Day_morning,-0.001059381,0,0,1,1,10
2023/11/16 10:50,3585,3581.6,3584.6,3584.8,1031,1108323900,Day_morning,0.0003907122125474949,1,1,0,0,10
2023/11/16 11:00,3587.2,3583,3584.8,3584.4,1247,1341299760,Day_morning,5.579423087653801e-05,1,1,1,1,10
2023/11/16 11:10,3588.2,3584,3584.4,3587,1463,1574033760,Day_morning,-0.000111582,0,0,0,0,10
2023/11/16 11:20,3587.4,3576.8,3587,3577.4,1893,2033709720,Day_morning,0.0007253654726033787,1,1,1,1,10
2023/11/16 11:30,3577.4,3577.4,3577.4,3577.4,1,1073220,Day_morning,-0.002676331,0,0,1,1,10
2023/11/16 13:30,3588.6,3584.4,3584.4,3585.6,1512,1627147140,Day_afternoon,0.0019567283501984445,1,1,1,1,10
2023/11/16 13:40,3587.6,3583.4,3585.8,3586.4,1226,1318662000,Day_afternoon,0.0003905814083249304,1,1,1,1,10
2023/11/16 13:50,3591,3586.2,3586.4,3589,1836,1976554560,Day_afternoon,0.00016732667745000818,1,1,1,1,10
2023/11/16 14:00,3591.6,3587.2,3589.2,3589.8,2124,2287482960,Day_afternoon,0.0007807271916127068,1,1,0,0,10
2023/11/16 14:10,3589.8,3583.8,3589.6,3584,2096,2255258640,Day_afternoon,0.000111445447453562,1,1,1,1,10
2023/11/16 14:20,3587.2,3583.8,3583.8,3585.8,1403,1509191400,Day_afternoon,-0.001615779,0,0,0,0,10
2023/11/16 14:30,3587.8,3581.2,3586,3581.6,2830,3042885000,Day_afternoon,0.000613873542050225,1,1,0,0,10
2023/11/16 14:40,3582,3578,3581.6,3580.2,3976,4269980580,Day_afternoon,-0.001226994,0,0,0,0,10
2023/11/16 14:50,3581.8,3576,3580.2,3576.4,4459,4786562760,Day_afternoon,-0.000390887,0,0,0,0,10
2023/11/16 15:00,3577,3577,3577,3577,6,6438540,Day_afternoon,-0.000893805,0,0,1,1,10
2023/11/17 9:20,3566,3566,3566,3566,0,0,Day_morning,-0.003075203,0,0,1,1,10
2023/11/17 9:30,3578.8,3562.8,3568,3574.4,8441,9047823360,Day_morning,0.000560852495793629,1,1,0,0,10
2023/11/17 9:40,3577.4,3561.8,3574.2,3563.6,5142,5508447240,Day_morning,0.0017376681614349465,1,1,0,0,10
2023/11/17 9:50,3567.2,3560.6,3563.6,3561.6,3799,4061031360,Day_morning,-0.002965699,0,0,0,0,10
2023/11/17 10:00,3562.2,3551.2,3561.6,3554.2,5559,5931957000,Day_morning,-0.00056123,0,0,1,1,10
2023/11/17 10:10,3558,3550.2,3554.4,3556.4,3523,3756327960,Day_morning,-0.002021563,0,0,0,0,10
2023/11/17 10:20,3559.6,3554.6,3556.8,3556.2,1962,2093734320,Day_morning,0.0006752194463199857,1,1,1,1,10
2023/11/17 10:30,3559.2,3554,3556,3557.6,1893,2019907140,Day_morning,-0.000224921,0,0,1,1,10
2023/11/17 10:40,3560.8,3554.4,3557.2,3560.6,1707,1821581040,Day_morning,0.0003374578177728349,1,1,1,1,10
2023/11/17 10:50,3563.8,3559.2,3560.6,3562,2482,2652041580,Day_morning,0.0009558079388283236,1,1,0,0,10
2023/11/17 11:00,3562,3557.4,3561.6,3558.2,1641,1752530520,Day_morning,0.0002808515418750712,1,1,0,0,10
2023/11/17 11:10,3565,3557.8,3558,3558,2095,2237892900,Day_morning,-0.001010782,0,0,1,1,10
2023/11/17 11:20,3563.8,3555.4,3558,3563.4,2203,2352771420,Day_morning,0,0,0,0,0,10
2023/11/17 11:30,3563.4,3563.4,3563.4,3563.4,0,0,Day_morning,0.0015177065767284503,1,1,0,0,10
2023/11/17 13:30,3559.4,3552.8,3559.4,3552.8,1868,1992490080,Day_afternoon,-0.001122523,0,0,1,1,10
2023/11/17 13:40,3556,3551.2,3552.8,3555.2,1908,2033705400,Day_afternoon,-0.001854245,0,0,1,1,10
2023/11/17 13:50,3562.2,3554.8,3555.2,3561.2,2417,2580725280,Day_afternoon,0.0006755235307362994,1,1,1,1,10
2023/11/17 14:00,3566.8,3560.2,3561.4,3562.8,3468,3708108900,Day_afternoon,0.001743924392439311,1,1,1,1,10
2023/11/17 14:10,3569.6,3562.4,3563,3566.4,3121,3339068220,Day_afternoon,0.00044926152636604044,1,1,0,0,10
2023/11/17 14:20,3567.2,3561.2,3566.4,3564.6,2054,2196030000,Day_afternoon,0.000954252034802261,1,1,1,1,10
2023/11/17 14:30,3570,3564,3564.6,3569,2318,2480856240,Day_afternoon,-0.000504711,0,0,0,0,10
2023/11/17 14:40,3569.2,3564.6,3569,3566.8,2250,2407475100,Day_afternoon,0.001234360096504572,1,1,1,1,10
2023/11/17 14:50,3571.6,3566,3566.4,3570.4,4075,4363390140,Day_afternoon,-0.000728495,0,0,1,1,10
2023/11/17 15:00,3571,3571,3571,3571,2,2142600,Day_afternoon,0.0012898160610139708,1,1,0,0,10
2023/11/20 9:20,3574.8,3574.8,3574.8,3574.8,0,0,Day_morning,0.0010641276953233803,1,1,0,0,10
2023/11/20 9:30,3578,3559,3574.6,3559.8,8342,8923510080,Day_morning,-5.59E-05,0,0,0,0,10
2023/11/20 9:40,3559.6,3552.2,3559.6,3552.8,4342,4631076780,Day_morning,-0.004196274,0,0,0,0,10
2023/11/20 9:50,3555.8,3546.6,3552.8,3547.4,4460,4751252400,Day_morning,-0.001910327,0,0,1,1,10
2023/11/20 10:00,3551.8,3543.6,3547.6,3551.4,3084,3281759820,Day_morning,-0.001463634,0,0,1,1,10
2023/11/20 10:10,3553.6,3547.6,3551.2,3551.6,2197,2339981340,Day_morning,0.001014770549103483,1,1,1,1,10
2023/11/20 10:20,3556.4,3550.8,3552.4,3555.2,2243,2391322380,Day_morning,0.00033791394458226875,1,1,1,1,10
2023/11/20 10:30,3565.6,3551.8,3555.2,3561.2,4124,4404249000,Day_morning,0.0007881995270802022,1,1,0,0,10
2023/11/20 10:40,3563.4,3559,3561.6,3559.8,2400,2564151420,Day_morning,0.0018001800180018623,1,1,1,1,10
2023/11/20 10:50,3566,3559.6,3559.8,3564.8,2112,2257606380,Day_morning,-0.000505391,0,0,1,1,10
2023/11/20 11:00,3568,3560.8,3564.6,3567.6,2163,2312733420,Day_morning,0.0013483903590087998,1,1,1,1,10
2023/11/20 11:10,3594.4,3567.2,3567.6,3590.2,9610,10326025920,Day_morning,0.0008416091567076123,1,1,0,0,10
2023/11/20 11:20,3594.4,3585.2,3590.2,3589.6,4747,5112027360,Day_morning,0.006334790895840214,1,1,0,0,10
2023/11/20 11:30,3589.4,3589.4,3589.4,3589.4,4,4307520,Day_morning,-0.000222829,0,0,0,0,10
2023/11/20 13:30,3587.2,3581.6,3583.8,3583,1267,1362345060,Day_afternoon,-0.001560149,0,0,0,0,10
2023/11/20 13:40,3583.4,3577.2,3583,3577.6,1976,2121987180,Day_afternoon,-0.000223227,0,0,1,1,10
2023/11/20 13:50,3582,3576.4,3578.2,3580.6,1380,1481671920,Day_afternoon,-0.00133966,0,0,1,1,10
2023/11/20 14:00,3585.8,3579,3580.4,3583,1571,1688781780,Day_afternoon,0.0006148342742162693,1,1,0,0,10
2023/11/20 14:10,3583.2,3579.2,3583,3580.6,1109,1191467580,Day_afternoon,0.0007261758462742129,1,1,0,0,10
2023/11/20 14:20,3582.6,3578.8,3580.6,3580,930,998947140,Day_afternoon,-0.00066983,0,0,0,0,10
2023/11/20 14:30,3581.6,3578.4,3580.2,3579.2,954,1024530900,Day_afternoon,-0.000111713,0,0,1,1,10
2023/11/20 14:40,3583,3578.8,3579.2,3580.8,1952,2097033900,Day_afternoon,-0.000279314,0,0,1,1,10
2023/11/20 14:50,3584.8,3580.4,3580.8,3582,3654,3927133200,Day_afternoon,0.0004470272686634136,1,1,1,1,10
2023/11/20 15:00,3582,3582,3582,3582,0,0,Day_afternoon,0.00033512064343166337,1,1,0,0,10
2023/11/21 9:20,3598,3598,3598,3598,0,0,Day_morning,0.004466778336124966,1,1,1,1,10
2023/11/21 9:30,3611,3591.2,3598,3608.4,13000,14049219420,Day_morning,0,0,0,1,1,10
2023/11/21 9:40,3624.6,3606.4,3608.4,3620.6,9989,10835691120,Day_morning,0.0028904947192884833,1,1,0,0,10
2023/11/21 9:50,3626.6,3613.4,3621,3617.8,6696,7270044300,Day_morning,0.0034918523445293115,1,1,1,1,10
2023/11/21 10:00,3622.4,3616.6,3618,3618.4,4132,4486345440,Day_morning,-0.0008285,0,0,0,0,10
2023/11/21 10:10,3618.4,3610.4,3618.2,3611,3296,3574122960,Day_morning,5.527915975678255e-05,1,1,0,0,10
2023/11/21 10:20,3612.2,3603.4,3610.8,3605.8,3774,4084717440,Day_morning,-0.002045216,0,0,1,1,10
2023/11/21 10:30,3610.8,3604.8,3606,3609,2711,2934283020,Day_morning,-0.001329345,0,0,0,0,10
2023/11/21 10:40,3612.6,3604.8,3609,3608.2,2182,2362533180,Day_morning,0.0008319467554076532,1,1,0,0,10
2023/11/21 10:50,3608.6,3602.4,3608.2,3603.6,2242,2425012380,Day_morning,-0.000221668,0,0,1,1,10
2023/11/21 11:00,3608.6,3603.8,3604.2,3606.2,1582,1711658460,Day_morning,-0.001108586,0,0,1,1,10
2023/11/21 11:10,3611.8,3606.2,3606.2,3611,1510,1634960100,Day_morning,0.000554908162698986,1,1,0,0,10
2023/11/21 11:20,3614,3607.2,3611,3608.4,1943,2104512240,Day_morning,0.0013310409849702776,1,1,0,0,10
2023/11/21 11:30,,,,,0,0,Day_morning,0,0,0,0,0,10
2023/11/21 13:30,3610.4,3603,3609.2,3605.8,2233,2415465420,Day_afternoon,-0.000498477,0,0,0,0,10
2023/11/21 13:40,3607.2,3603.8,3606,3606,1179,1275208320,Day_afternoon,-0.000886623,0,0,0,0,10
2023/11/21 13:50,3606,3603,3606,3604.6,1039,1123453380,Day_afternoon,0,0,0,0,0,10
2023/11/21 14:00,3604.8,3587,3604.4,3587.6,5877,6338650080,Day_afternoon,-0.000443705,0,0,1,1,10
2023/11/21 14:10,3595.4,3587.6,3587.6,3594,3027,3262509720,Day_afternoon,-0.00466097,0,0,0,0,10
2023/11/21 14:20,3594.4,3588,3594,3590,1933,2082525540,Day_afternoon,0.001783922399375637,1,1,0,0,10
2023/11/21 14:30,3593,3579.4,3589.8,3581.2,4559,4903564740,Day_afternoon,-0.001168614,0,0,1,1,10
2023/11/21 14:40,3589.6,3580.6,3581.2,3589.2,3013,3241302480,Day_afternoon,-0.002395677,0,0,0,0,10
2023/11/21 14:50,3589.8,3586.4,3589,3589.8,3529,3798625740,Day_afternoon,0.0021780408801519435,1,1,0,0,10
2023/11/21 15:00,3589,3589,3589,3589,3,3230100,Day_afternoon,0,0,0,0,0,10
2023/11/22 9:20,3577.2000000000003,3577.2000000000003,3577.2000000000003,3577.2000000000003,0,0,Day_morning,-0.003287824,0,0,1,1,10
2023/11/22 9:30,3585.4,3574,3577.2,3577.6,8415,9037696260,Day_morning,-1.11E-16,0,0,0,0,10
2023/11/22 9:40,3583,3572.6,3577.6,3575.6,3881,4165771920,Day_morning,0.00011181930001114004,1,1,0,0,10
2023/11/22 9:50,3577.8,3573.6,3575.6,3575,2345,2515512060,Day_morning,-0.000559034,0,0,1,1,10
2023/11/22 10:00,3577.2,3572,3575,3576.2,2234,2395495440,Day_morning,-0.000167804,0,0,0,0,10
2023/11/22 10:10,3578.6,3572.2,3576.2,3573,2364,2535539820,Day_morning,0.00033566433566423193,1,1,1,1,10
2023/11/22 10:20,3578.2,3573,3573.4,3577.2,1553,1665739140,Day_morning,-0.000782954,0,0,1,1,10
2023/11/22 10:30,3581.6,3577,3577.4,3578.6,2202,2364388380,Day_morning,0.0011193821010802019,1,1,0,0,10
2023/11/22 10:40,3579.8,3575,3578.2,3578,1531,1642913340,Day_morning,0.00022362609716553017,1,1,0,0,10
2023/11/22 10:50,3578,3571,3577.8,3572.6,2493,2672725740,Day_morning,-0.000111788,0,0,1,1,10
2023/11/22 11:00,3575.6,3571.4,3572.6,3573.2,1629,1746376320,Day_morning,-0.001453407,0,0,1,1,10
2023/11/22 11:10,3575,3571,3573.2,3574.6,1303,1396671060,Day_morning,0.00016794491406812995,1,1,0,0,10
2023/11/22 11:20,3575.4,3572,3574.6,3572.4,939,1006706100,Day_morning,0.0003918056643905654,1,1,0,0,10
2023/11/22 11:30,,,,,0,0,Day_morning,0,0,0,1,1,10
2023/11/22 13:30,3574.6,3568.2,3568.8,3570.8,1237,1325546040,Day_afternoon,-0.001622559,0,0,0,0,10
2023/11/22 13:40,3571.4,3566.8,3570.8,3567.4,1398,1496699220,Day_afternoon,0.00056041246357319,1,1,0,0,10
2023/11/22 13:50,3568.4,3563.8,3567.4,3563.8,1492,1596301500,Day_afternoon,-0.000952168,0,0,0,0,10
2023/11/22 14:00,3565.6,3555.4,3563.8,3556.6,4071,4348314960,Day_afternoon,-0.001009138,0,0,0,0,10
2023/11/22 14:10,3560.4,3554.2,3556.8,3556,2976,3176180460,Day_afternoon,-0.001964196,0,0,1,1,10
2023/11/22 14:20,3560,3555,3556,3556.4,1946,2077260000,Day_afternoon,-0.000224921,0,0,0,0,10
2023/11/22 14:30,3560.4,3553.6,3556.6,3554.2,2208,2356107240,Day_afternoon,0.00016872890888630643,1,1,1,1,10
2023/11/22 14:40,3556.8,3551.8,3554.4,3555,2955,3150834060,Day_afternoon,-0.000618568,0,0,0,0,10
2023/11/22 14:50,3555.4,3548.6,3555,3548.6,5761,6137212020,Day_afternoon,0.0001688048615799964,1,1,0,0,10
2023/11/22 15:00,3548.6,3548.6,3548.6,3548.6,0,0,Day_afternoon,-0.001800281,0,0,0,0,10
2023/11/23 9:20,3547,3547,3547,3547,0,0,Day_morning,-0.000450882,0,0,0,0,10
2023/11/23 9:30,3553.4,3537.2,3547,3539,8592,9139852380,Day_morning,0,0,0,0,0,10
2023/11/23 9:40,3540.2,3533.6,3539,3538,4022,4267366080,Day_morning,-0.002255427,0,0,1,1,10
2023/11/23 9:50,3540.8,3535.4,3538,3538.8,2453,2603852400,Day_morning,-0.000282566,0,0,1,1,10
2023/11/23 10:00,3544.2,3538.4,3538.8,3542.2,3415,3628638840,Day_morning,0.00022611644997172498,1,1,1,1,10
2023/11/23 10:10,3547.4,3539.6,3542.4,3546.6,2711,2882637000,Day_morning,0.0010172939979653517,1,1,0,0,10
2023/11/23 10:20,3550,3543.4,3546.8,3546.2,2382,2534227020,Day_morning,0.0012420957542909061,1,1,1,1,10
2023/11/23 10:30,3551.2,3545,3546,3546.6,2359,2511187980,Day_morning,-0.000225555,0,0,1,1,10
2023/11/23 10:40,3552.8,3546.4,3546.6,3552.4,1716,1827273600,Day_morning,0.00016920473773263112,1,1,0,0,10
2023/11/23 10:50,3553.8,3546.2,3552.6,3547,2267,2414704680,Day_morning,0.0016917611233293606,1,1,0,0,10
2023/11/23 11:00,3550.6,3544,3547,3544,1821,1937556360,Day_morning,-0.00157631,0,0,1,1,10
2023/11/23 11:10,3551.6,3543.4,3543.8,3551,1238,1317471360,Day_morning,-0.000902171,0,0,0,0,10
2023/11/23 11:20,3551.4,3547.6,3551.4,3549.2,1218,1297028280,Day_morning,0.0021445905525141473,1,1,0,0,10
2023/11/23 11:30,3549.2,3549.2,3549.2,3549.2,0,0,Day_morning,-0.000619474,0,0,1,1,10
2023/11/23 13:30,3551.2,3540.8,3541,3548.6,2305,2452327320,Day_afternoon,-0.00231038,0,0,1,1,10
2023/11/23 13:40,3564.6,3548.4,3548.4,3562.2,5674,6055874220,Day_afternoon,0.0020898051397910677,1,1,0,0,10
2023/11/23 13:50,3563.6,3555.6,3562.2,3560,2849,3042117660,Day_afternoon,0.00388907676699346,1,1,1,1,10
2023/11/23 14:00,3571.8,3560.2,3560.6,3571.4,4538,4855972680,Day_afternoon,-0.000449161,0,0,0,0,10
2023/11/23 14:10,3572.4,3566.4,3571.2,3567.2,3151,3373962900,Day_afternoon,0.0029770263438746447,1,1,1,1,10
2023/11/23 14:20,3569.2,3564.2,3567.2,3567.8,1805,1931195160,Day_afternoon,-0.001120072,0,0,1,1,10
2023/11/23 14:30,3571.4,3564,3567.8,3571,1983,2122716180,Day_afternoon,0.00016819914779109268,1,1,0,0,10
2023/11/23 14:40,3573,3567.2,3571,3567.8,2532,2711849460,Day_afternoon,0.0008969112618419928,1,1,1,1,10
2023/11/23 14:50,3572.4,3566.2,3567.8,3571.6,3771,4038067500,Day_afternoon,-0.000896108,0,0,0,0,10
2023/11/23 15:00,3571.6,3571.6,3571.6,3571.6,1,1071480,Day_afternoon,0.0010650821234372554,1,1,1,1,10
2023/11/24 9:20,3562,3562,3562,3562,0,0,Day_morning,-0.002687871,0,0,0,0,10
2023/11/24 9:30,3564.4,3553.2,3564.4,3557.4,7726,8246672640,Day_morning,0.0006737787759685254,1,1,0,0,10
2023/11/24 9:40,3559,3552,3557.2,3553.8,4193,4472082780,Day_morning,-0.002019975,0,0,1,1,10
2023/11/24 9:50,3559.2,3551.4,3554.2,3557.6,2913,3106572900,Day_morning,-0.00084336,0,0,0,0,10
2023/11/24 10:00,3558.4,3552,3557.6,3555.6,1868,1992062460,Day_morning,0.000956614709358039,1,1,1,1,10
2023/11/24 10:10,3558.8,3553.6,3555.6,3558.8,1447,1543735740,Day_morning,-0.000562177,0,0,0,0,10
2023/11/24 10:20,3558.8,3551.8,3558.8,3551.8,1972,2102553540,Day_morning,0.0008999887501406345,1,1,1,1,10
2023/11/24 10:30,3555.8,3550.2,3551.8,3553.2,1776,1892841180,Day_morning,-0.001966955,0,0,0,0,10
2023/11/24 10:40,3555.2,3546,3553.2,3548,2409,2565270900,Day_morning,0.00039416633819455704,1,1,0,0,10
2023/11/24 10:50,3550,3544.2,3548,3544.6,2108,2242923060,Day_morning,-0.00146347,0,0,1,1,10
2023/11/24 11:00,3548.8,3543.2,3544.4,3548.4,2176,2315013180,Day_morning,-0.001014656,0,0,0,0,10
2023/11/24 11:10,3548.2,3543.2,3547.8,3544.8,1735,1845351600,Day_morning,0.0009592596772374229,1,1,1,1,10
2023/11/24 11:20,3547,3538.6,3544.8,3546,2576,2737421160,Day_morning,-0.000845594,0,0,0,0,10
2023/11/24 11:30,3545.8,3545.8,3545.8,3545.8,1,1063740,Day_morning,0.00028210336267209257,1,1,0,0,10
2023/11/24 13:30,3541.8,3536.2,3540.4,3537.2,2133,2264414880,Day_afternoon,-0.001522929,0,0,1,1,10
2023/11/24 13:40,3541.6,3536.6,3537.2,3540.2,1506,1598740620,Day_afternoon,-0.000903853,0,0,1,1,10
2023/11/24 13:50,3544.4,3538,3540.2,3541.4,1770,1880416680,Day_afternoon,0.0008481284631911556,1,1,0,0,10
2023/11/24 14:00,3541.8,3535.6,3541.4,3539.2,1721,1826706060,Day_afternoon,0.0003389639003446021,1,1,0,0,10
2023/11/24 14:10,3541.8,3535.6,3539,3536.2,1385,1470343260,Day_afternoon,-0.000677698,0,0,1,1,10
2023/11/24 14:20,3543,3534.4,3536.4,3539,2254,2392947060,Day_afternoon,-0.000734671,0,0,1,1,10
2023/11/24 14:30,3545,3538.2,3539,3540.6,2025,2151713160,Day_afternoon,0.0007352109489875414,1,1,1,1,10
2023/11/24 14:40,3547.2,3539.6,3541,3544.8,2409,2561731020,Day_afternoon,0.0005651313930488122,1,1,0,0,10
2023/11/24 14:50,3546,3542.6,3544.8,3542.6,3661,3892598700,Day_afternoon,0.0010731431798927105,1,1,0,0,10
2023/11/24 15:00,3542.4,3542.4,3542.4,3542.4,5,5313600,Day_afternoon,-0.000677048,0,0,0,0,10
2023/11/27 9:20,3539,3539,3539,3539,0,0,Day_morning,-0.000959801,0,0,0,0,10
2023/11/27 9:30,3540.8,3514.8,3539,3515.6,8961,9480269520,Day_morning,0,0,0,0,0,10
2023/11/27 9:40,3516.4,3507.6,3516,3511.4,4576,4821456300,Day_morning,-0.006499011,0,0,0,0,10
2023/11/27 9:50,3515.8,3503.4,3511.8,3504.4,4103,4320524520,Day_morning,-0.001194539,0,0,0,0,10
2023/11/27 10:00,3507.8,3495.8,3504.8,3497.8,4140,4349846160,Day_morning,-0.00199328,0,0,1,1,10
2023/11/27 10:10,3503.8,3496.4,3498.2,3502.8,2987,3136771260,Day_morning,-0.001883132,0,0,1,1,10
2023/11/27 10:20,3508,3500,3502.2,3506,2347,2467285380,Day_morning,0.0011434452003886708,1,1,0,0,10
2023/11/27 10:30,3506.2,3500.4,3505.8,3503.4,1827,1919866140,Day_morning,0.001027925304094568,1,1,0,0,10
2023/11/27 10:40,3504.2,3499,3503.6,3500.6,1508,1583992740,Day_morning,-0.000627532,0,0,1,1,10
2023/11/27 10:50,3502,3498.2,3500.2,3500.8,1328,1394448300,Day_morning,-0.00097043,0,0,0,0,10
2023/11/27 11:00,3501,3494.2,3500.6,3497,1816,1905328200,Day_morning,0.00011427918404671722,1,1,1,1,10
2023/11/27 11:10,3499.8,3493.4,3497,3497.8,1555,1631237640,Day_morning,-0.001028395,0,0,0,0,10
2023/11/27 11:20,3499.2,3492.8,3498,3497.4,1195,1253334600,Day_morning,0.0002859593937660776,1,1,1,1,10
2023/11/27 11:30,3497.4,3497.4,3497.4,3497.4,0,0,Day_morning,-0.000171527,0,0,1,1,10
2023/11/27 13:30,3518.8,3511,3511.2,3518.6,2898,3056623080,Day_afternoon,0.003945788299879904,1,1,0,0,10
2023/11/27 13:40,3520.6,3513,3518.4,3514.4,2404,2536351440,Day_afternoon,0.002050580997949414,1,1,0,0,10
2023/11/27 13:50,3516.2,3506.2,3514.2,3507,2006,2112541440,Day_afternoon,-0.001193724,0,0,1,1,10
2023/11/27 14:00,3510.8,3505.4,3506.6,3509.8,1486,1564125420,Day_afternoon,-0.002162654,0,0,0,0,10
2023/11/27 14:10,3511.4,3506,3509.8,3508.6,1176,1237841400,Day_afternoon,0.0009125648776593387,1,1,1,1,10
2023/11/27 14:20,3513.2,3507.6,3508.6,3512.2,1190,1253254620,Day_afternoon,-0.0003419,0,0,1,1,10
2023/11/27 14:30,3517,3510.4,3512.4,3513.8,1812,1910369760,Day_afternoon,0.001083053069600437,1,1,1,1,10
2023/11/27 14:40,3518,3512.4,3513.8,3516.2,2138,2254999800,Day_afternoon,0.0003985878601526771,1,1,1,1,10
2023/11/27 14:50,3519.6,3516.2,3516.2,3517.2,4247,4482089220,Day_afternoon,0.0006830212305763972,1,1,0,0,10
2023/11/27 15:00,3517.2,3517.2,3517.2,3517.2,1,1055160,Day_afternoon,0.00028439792958301346,1,1,0,0,10
2023/11/28 9:20,3511.4,3511.4,3511.4,3511.4,0,0,Day_morning,-0.001649039,0,0,0,0,10
2023/11/28 9:30,3513.2,3501.4,3511,3506.6,7389,7775580300,Day_morning,-0.000113915,0,0,1,1,10
2023/11/28 9:40,3523.6,3503.6,3506.6,3519.6,4754,5011214400,Day_morning,-0.001253204,0,0,0,0,10
2023/11/28 9:50,3523.2,3510.2,3519.6,3517.6,3458,3646834620,Day_morning,0.0037072948154908136,1,1,1,1,10
2023/11/28 10:00,3522.4,3514.2,3517.6,3517.8,2374,2505534720,Day_morning,-0.000568246,0,0,0,0,10
2023/11/28 10:10,3517.8,3510.6,3517.8,3513.8,1894,1996442940,Day_morning,5.68569479191261e-05,1,1,1,1,10
2023/11/28 10:20,3519,3512.4,3514,3517.8,1375,1450432140,Day_morning,-0.001080221,0,0,0,0,10
2023/11/28 10:30,3522,3514.2,3517.6,3515.4,2110,2227053240,Day_morning,0.0010244735344335787,1,1,1,1,10
2023/11/28 10:40,3517.6,3511.8,3515.4,3517.4,1529,1612337820,Day_morning,-0.000625426,0,0,0,0,10
2023/11/28 10:50,3519.2,3515,3517.6,3515.6,925,976036800,Day_morning,0.0006258178301188355,1,1,1,1,10
2023/11/28 11:00,3518.8,3512.4,3515.6,3517.4,1479,1559695860,Day_morning,-0.000568569,0,0,0,0,10
2023/11/28 11:10,3518,3511,3517.2,3511.6,1217,1282916520,Day_morning,0.0004551143474798014,1,1,1,1,10
2023/11/28 11:20,3516.2,3510.6,3511.6,3514.6,1212,1277377440,Day_morning,-0.001592176,0,0,0,0,10
2023/11/28 11:30,3514.6,3514.6,3514.6,3514.6,0,0,Day_morning,0.0008543114249914829,1,1,0,0,10
2023/11/28 13:30,3509.8,3505.2,3509.8,3506.6,1703,1791954960,Day_afternoon,-0.001365732,0,0,1,1,10
2023/11/28 13:40,3509,3504,3507.2,3509,1227,1290809400,Day_afternoon,-0.000740783,0,0,0,0,10
2023/11/28 13:50,3510.6,3507,3508.8,3508.8,994,1046411040,Day_afternoon,0.0004562043795621751,1,1,1,1,10
2023/11/28 14:00,3516.4,3506.4,3508.8,3515.2,2906,3062707740,Day_afternoon,0,0,0,1,1,10
2023/11/28 14:10,3517.4,3511.8,3515.4,3516.6,1825,1924314180,Day_afternoon,0.0018809849521204125,1,1,1,1,10
2023/11/28 14:20,3518.8,3515.6,3516.6,3517.8,1266,1335900240,Day_afternoon,0.00034135518006483956,1,1,1,1,10
2023/11/28 14:30,3523,3517.6,3517.8,3521.6,2722,2875408320,Day_afternoon,0.0003412386964682934,1,1,1,1,10
2023/11/28 14:40,3527.6,3521,3521.4,3525.4,3380,3574414380,Day_afternoon,0.0010233668770254223,1,1,0,0,10
2023/11/28 14:50,3525.8,3521.6,3525.8,3523.2,3773,3988357020,Day_afternoon,0.0012495030385641925,1,1,1,1,10
2023/11/28 15:00,3523.2,3523.2,3523.2,3523.2,0,0,Day_afternoon,-0.000737421,0,0,0,0,10
2023/11/29 9:20,3529,3529,3529,3529,0,0,Day_morning,0.001646230699364315,1,1,0,0,10
2023/11/29 9:30,3527.8,3510.8,3527.8,3511.6,6385,6739960020,Day_morning,-0.00034004,0,0,0,0,10
2023/11/29 9:40,3513,3500.8,3511.8,3502.2,4219,4439168520,Day_morning,-0.004535405,0,0,1,1,10
2023/11/29 9:50,3507.4,3499.2,3502.2,3505.4,3143,3303688620,Day_morning,-0.002733641,0,0,0,0,10
2023/11/29 10:00,3510,3504.2,3505.4,3504.8,2241,2357865900,Day_morning,0.0009137113814174924,1,1,1,1,10
2023/11/29 10:10,3511.2,3504.4,3504.6,3507,1658,1745287500,Day_morning,-0.000228219,0,0,1,1,10
